t,phase,found,cx,cy,conf,cmd_vx,cmd_vy,cmd_vz,cmd_yawrate,vbx,vby,vd,roll_des,pitch_des,roll,pitch,yaw,roll_q,pitch_q,yaw_q,thrust,x,y,z
0.219,takeoff,1,325,218,0.48,0.00,0.00,-0.80,0.00,0.33,-0.00,-0.30,0.000,-0.039,-0.000,0.162,3.140,-0.001,0.251,0.000,0.298,-0.03,0.00,-0.00
0.219,takeoff,1,325,218,0.48,0.00,0.00,-0.80,0.00,0.35,-0.00,-0.31,0.000,-0.042,-0.000,0.162,3.140,-0.001,0.255,0.000,0.297,-0.04,0.00,-0.01
0.235,takeoff,1,325,218,0.48,0.00,0.00,-0.80,0.00,0.35,-0.00,-0.31,0.000,-0.042,-0.000,0.162,3.140,-0.001,0.255,0.000,0.297,-0.04,0.00,-0.01
0.235,takeoff,1,325,227,0.48,0.00,0.00,-0.80,0.00,0.35,-0.00,-0.31,0.000,-0.042,-0.000,0.157,3.140,-0.001,0.249,0.000,0.297,-0.04,0.00,-0.01
0.235,takeoff,1,325,227,0.48,0.00,0.00,-0.80,0.00,0.35,-0.00,-0.31,0.000,-0.042,-0.000,0.157,3.140,-0.001,0.249,0.000,0.297,-0.04,0.00,-0.01
0.235,takeoff,1,325,227,0.48,0.00,0.00,-0.80,0.00,0.38,-0.00,-0.34,0.000,-0.045,-0.000,0.157,3.140,-0.001,0.253,0.000,0.295,-0.04,0.00,-0.01
0.235,takeoff,1,325,227,0.48,0.00,0.00,-0.80,0.00,0.38,-0.00,-0.34,0.000,-0.045,-0.000,0.147,3.140,-0.001,0.241,0.000,0.295,-0.04,0.00,-0.01
0.235,takeoff,1,325,227,0.48,0.00,0.00,-0.80,0.00,0.38,-0.00,-0.34,0.000,-0.045,-0.000,0.147,3.140,-0.001,0.241,0.000,0.295,-0.04,0.00,-0.01
0.250,takeoff,1,325,227,0.48,0.00,0.00,-0.80,0.00,0.38,-0.00,-0.34,0.000,-0.045,-0.000,0.147,3.140,-0.001,0.241,0.000,0.295,-0.04,0.00,-0.01
0.250,takeoff,1,325,227,0.48,0.00,0.00,-0.80,0.00,0.38,-0.00,-0.36,0.000,-0.045,-0.000,0.147,3.140,-0.001,0.241,0.000,0.293,-0.05,0.00,-0.02
0.250,takeoff,1,325,227,0.48,0.00,0.00,-0.80,0.00,0.38,-0.00,-0.36,0.000,-0.045,-0.000,0.143,3.140,-0.001,0.235,0.000,0.293,-0.05,0.00,-0.02
0.250,takeoff,1,325,227,0.48,0.00,0.00,-0.80,0.00,0.40,-0.00,-0.36,0.000,-0.048,-0.000,0.143,3.140,-0.001,0.239,0.000,0.293,-0.05,0.00,-0.02
0.250,takeoff,1,325,227,0.48,0.00,0.00,-0.80,0.00,0.40,-0.00,-0.36,0.000,-0.048,-0.000,0.143,3.140,-0.001,0.239,0.000,0.293,-0.05,0.00,-0.02
0.250,takeoff,1,325,227,0.48,0.00,0.00,-0.80,0.00,0.40,-0.00,-0.37,0.000,-0.048,-0.000,0.138,3.140,-0.001,0.233,0.000,0.293,-0.05,0.00,-0.02
0.250,takeoff,1,325,227,0.48,0.00,0.00,-0.80,0.00,0.40,-0.00,-0.37,0.000,-0.048,-0.000,0.138,3.140,-0.001,0.233,0.000,0.293,-0.05,0.00,-0.02
0.266,takeoff,1,325,227,0.48,0.00,0.00,-0.80,0.00,0.40,-0.00,-0.37,0.000,-0.048,-0.000,0.138,3.140,-0.001,0.233,0.000,0.293,-0.05,0.00,-0.02
0.266,takeoff,1,325,234,0.48,0.00,0.00,-0.80,0.00,0.40,-0.00,-0.37,0.000,-0.048,-0.000,0.138,3.140,-0.001,0.233,0.000,0.293,-0.05,0.00,-0.02
0.266,takeoff,1,325,234,0.48,0.00,0.00,-0.80,0.00,0.43,-0.00,-0.39,0.000,-0.051,-0.000,0.130,3.140,-0.001,0.226,0.000,0.291,-0.06,0.00,-0.02
0.266,takeoff,1,325,234,0.48,0.00,0.00,-0.80,0.00,0.43,-0.00,-0.39,0.000,-0.051,-0.000,0.130,3.140,-0.001,0.226,0.000,0.291,-0.06,0.00,-0.02
0.266,takeoff,1,325,234,0.48,0.00,0.00,-0.80,0.00,0.43,-0.00,-0.39,0.000,-0.051,-0.000,0.130,3.140,-0.001,0.226,0.000,0.291,-0.06,0.00,-0.02
0.282,takeoff,1,325,234,0.48,0.00,0.00,-0.80,0.00,0.43,-0.00,-0.40,0.000,-0.051,-0.000,0.126,3.140,-0.001,0.221,0.000,0.291,-0.06,0.00,-0.03
0.282,takeoff,1,325,234,0.48,0.00,0.00,-0.80,0.00,0.45,-0.00,-0.40,0.000,-0.054,-0.000,0.126,3.140,-0.001,0.224,0.000,0.291,-0.06,0.00,-0.03
0.282,takeoff,1,325,234,0.48,0.00,0.00,-0.80,0.00,0.45,-0.00,-0.40,0.000,-0.054,-0.000,0.121,3.140,-0.001,0.219,0.000,0.291,-0.06,0.00,-0.03
0.282,takeoff,1,325,234,0.48,0.00,0.00,-0.80,0.00,0.45,-0.00,-0.41,0.000,-0.054,-0.000,0.121,3.140,-0.001,0.219,0.000,0.290,-0.07,0.00,-0.03
0.282,takeoff,1,325,234,0.48,0.00,0.00,-0.80,0.00,0.45,-0.00,-0.41,0.000,-0.054,-0.000,0.121,3.140,-0.001,0.219,0.000,0.290,-0.07,0.00,-0.03
0.297,takeoff,1,325,234,0.48,0.00,0.00,-0.80,0.00,0.47,-0.00,-0.41,0.000,-0.056,-0.000,0.117,3.140,-0.001,0.217,0.000,0.290,-0.07,0.00,-0.03
0.297,takeoff,1,325,234,0.48,0.00,0.00,-0.80,0.00,0.47,-0.00,-0.41,0.000,-0.056,-0.000,0.117,3.140,-0.001,0.217,0.000,0.290,-0.07,0.00,-0.03
0.297,takeoff,1,325,234,0.48,0.00,0.00,-0.80,0.00,0.47,-0.00,-0.42,0.000,-0.056,-0.000,0.117,3.140,-0.001,0.217,0.000,0.290,-0.07,0.00,-0.04
0.297,takeoff,1,326,242,0.50,0.00,0.00,-0.80,0.00,0.47,-0.00,-0.42,0.000,-0.056,-0.000,0.109,3.140,-0.001,0.207,0.000,0.290,-0.07,0.00,-0.04
0.297,takeoff,1,326,242,0.50,0.00,0.00,-0.80,0.00,0.47,-0.00,-0.42,0.000,-0.056,-0.000,0.109,3.140,-0.001,0.207,0.000,0.290,-0.07,0.00,-0.04
0.313,takeoff,1,326,242,0.50,0.00,0.00,-0.80,0.00,0.49,-0.00,-0.43,0.000,-0.058,-0.000,0.109,3.140,-0.001,0.210,0.000,0.289,-0.08,0.00,-0.04
0.313,takeoff,1,326,242,0.50,0.00,0.00,-0.80,0.00,0.49,-0.00,-0.43,0.000,-0.058,-0.000,0.109,3.140,-0.001,0.210,0.000,0.289,-0.08,0.00,-0.04
0.313,takeoff,1,326,242,0.50,0.00,0.00,-0.80,0.00,0.49,-0.00,-0.43,0.000,-0.058,-0.000,0.105,3.140,-0.001,0.205,0.000,0.289,-0.08,0.00,-0.04
0.313,takeoff,1,326,242,0.50,0.00,0.00,-0.80,0.00,0.49,-0.00,-0.43,0.000,-0.058,-0.000,0.105,3.140,-0.001,0.205,0.000,0.289,-0.08,0.00,-0.04
0.313,takeoff,1,326,242,0.50,0.00,0.00,-0.80,0.00,0.49,-0.00,-0.43,0.000,-0.058,-0.000,0.105,3.140,-0.001,0.205,0.000,0.289,-0.08,0.00,-0.04
0.313,takeoff,1,326,242,0.50,0.00,0.00,-0.80,0.00,0.51,-0.00,-0.44,0.000,-0.061,-0.000,0.101,3.140,-0.001,0.202,0.000,0.288,-0.09,0.00,-0.04
0.328,takeoff,1,326,242,0.50,0.00,0.00,-0.80,0.00,0.51,-0.00,-0.44,0.000,-0.061,-0.000,0.101,3.140,-0.001,0.202,0.000,0.289,-0.09,0.00,-0.04
0.328,takeoff,1,326,242,0.50,0.00,0.00,-0.80,0.00,0.51,-0.00,-0.44,0.000,-0.061,-0.000,0.101,3.140,-0.001,0.202,0.000,0.289,-0.09,0.00,-0.04
0.328,takeoff,1,326,242,0.50,0.00,0.00,-0.80,0.00,0.51,-0.00,-0.44,0.000,-0.061,-0.000,0.101,3.140,-0.001,0.202,0.000,0.289,-0.09,0.00,-0.04
0.328,takeoff,1,326,242,0.50,0.00,0.00,-0.80,0.00,0.51,-0.00,-0.45,0.000,-0.061,-0.000,0.094,3.140,-0.001,0.193,0.000,0.288,-0.09,0.00,-0.05
0.328,takeoff,1,326,248,0.49,0.00,0.00,-0.80,0.00,0.52,-0.00,-0.45,0.000,-0.063,-0.000,0.094,3.140,-0.001,0.195,0.000,0.288,-0.09,0.00,-0.05
0.344,takeoff,1,326,248,0.49,0.00,0.00,-0.80,0.00,0.52,-0.00,-0.45,0.000,-0.063,-0.000,0.094,3.140,-0.001,0.195,0.000,0.288,-0.09,0.00,-0.05
0.344,takeoff,1,326,248,0.49,0.00,0.00,-0.80,0.00,0.52,-0.00,-0.45,0.000,-0.063,-0.000,0.090,3.140,-0.001,0.191,0.000,0.288,-0.10,0.00,-0.05
0.344,takeoff,1,326,248,0.49,0.00,0.00,-0.80,0.00,0.52,-0.00,-0.45,0.000,-0.063,-0.000,0.090,3.140,-0.001,0.191,0.000,0.288,-0.10,0.00,-0.05
0.344,takeoff,1,326,248,0.49,0.00,0.00,-0.80,0.00,0.52,-0.00,-0.45,0.000,-0.063,-0.000,0.090,3.140,-0.001,0.191,0.000,0.288,-0.10,0.00,-0.05
0.344,takeoff,1,326,248,0.49,0.00,0.00,-0.80,0.00,0.54,-0.00,-0.45,0.000,-0.065,-0.000,0.086,3.140,-0.001,0.189,0.000,0.288,-0.10,0.00,-0.05
0.344,takeoff,1,326,248,0.49,0.00,0.00,-0.80,0.00,0.54,-0.00,-0.46,0.000,-0.065,-0.000,0.086,3.140,-0.001,0.189,0.000,0.287,-0.10,0.00,-0.06
0.360,takeoff,1,326,248,0.49,0.00,0.00,-0.80,0.00,0.54,-0.00,-0.46,0.000,-0.065,-0.000,0.086,3.140,-0.001,0.189,0.000,0.287,-0.10,0.00,-0.06
0.360,takeoff,1,326,248,0.49,0.00,0.00,-0.80,0.00,0.54,-0.00,-0.46,0.000,-0.065,-0.000,0.079,3.140,-0.001,0.180,0.000,0.287,-0.10,0.00,-0.06
0.360,takeoff,1,326,254,0.50,0.00,0.00,-0.80,0.00,0.54,-0.00,-0.46,0.000,-0.065,-0.000,0.079,3.140,-0.001,0.180,0.000,0.287,-0.10,0.00,-0.06
0.360,takeoff,1,326,254,0.50,0.00,0.00,-0.80,0.00,0.55,-0.00,-0.47,0.000,-0.066,-0.000,0.079,3.140,-0.001,0.182,0.000,0.287,-0.11,0.00,-0.06
0.360,takeoff,1,326,254,0.50,0.00,0.00,-0.80,0.00,0.55,-0.00,-0.47,0.000,-0.066,-0.000,0.079,3.140,-0.001,0.182,0.000,0.287,-0.11,0.00,-0.06
0.360,takeoff,1,326,254,0.50,0.00,0.00,-0.80,0.00,0.55,-0.00,-0.47,0.000,-0.066,-0.000,0.076,3.140,-0.001,0.178,0.000,0.287,-0.11,0.00,-0.06
0.375,takeoff,1,326,254,0.50,0.00,0.00,-0.80,0.00,0.55,-0.00,-0.47,0.000,-0.066,-0.000,0.076,3.140,-0.001,0.178,0.000,0.287,-0.11,0.00,-0.06
