t,phase,found,cx,cy,conf,cmd_vx,cmd_vy,cmd_vz,cmd_yawrate,vbx,vby,vd,roll_des,pitch_des,roll,pitch,yaw,roll_q,pitch_q,yaw_q,thrust,x,y,z
0.171,takeoff,1,324,207,0.48,0.00,0.00,-0.80,0.00,0.26,-0.00,-0.20,0.000,-0.033,-0.000,0.199,3.141,-0.000,0.291,0.000,0.305,-0.02,0.00,0.01
0.171,takeoff,1,324,207,0.48,0.00,0.00,-0.80,0.00,0.26,-0.00,-0.22,0.000,-0.037,-0.000,0.199,3.141,-0.000,0.295,0.000,0.303,-0.02,0.00,0.01
0.171,takeoff,1,324,213,0.49,0.00,0.00,-0.80,0.00,0.26,-0.00,-0.22,0.000,-0.037,-0.000,0.199,3.141,-0.000,0.295,0.000,0.303,-0.02,0.00,0.01
0.171,takeoff,1,324,213,0.49,0.00,0.00,-0.80,0.00,0.26,-0.00,-0.22,0.000,-0.037,-0.000,0.192,3.141,-0.000,0.286,0.000,0.303,-0.02,0.00,0.01
0.171,takeoff,1,324,213,0.49,0.00,0.00,-0.80,0.00,0.26,-0.00,-0.22,0.000,-0.037,-0.000,0.192,3.141,-0.000,0.286,0.000,0.303,-0.02,0.00,0.01
0.187,takeoff,1,324,213,0.49,0.00,0.00,-0.80,0.00,0.26,-0.00,-0.24,0.000,-0.040,-0.000,0.192,3.141,-0.000,0.290,0.000,0.301,-0.02,0.00,0.00
0.187,takeoff,1,324,213,0.49,0.00,0.00,-0.80,0.00,0.28,-0.00,-0.24,0.000,-0.040,-0.000,0.192,3.141,-0.000,0.290,0.000,0.301,-0.02,0.00,0.00
0.187,takeoff,1,324,213,0.49,0.00,0.00,-0.80,0.00,0.28,-0.00,-0.24,0.000,-0.040,-0.000,0.187,3.141,-0.000,0.283,0.000,0.301,-0.02,0.00,0.00
0.187,takeoff,1,324,213,0.49,0.00,0.00,-0.80,0.00,0.28,-0.00,-0.24,0.000,-0.040,-0.000,0.187,3.141,-0.000,0.283,0.000,0.301,-0.02,0.00,0.00
0.187,takeoff,1,324,213,0.49,0.00,0.00,-0.80,0.00,0.28,-0.00,-0.24,0.000,-0.040,-0.000,0.187,3.141,-0.000,0.283,0.000,0.301,-0.02,0.00,0.00
0.187,takeoff,1,324,213,0.49,0.00,0.00,-0.80,0.00,0.28,-0.00,-0.27,0.000,-0.043,-0.000,0.176,3.141,-0.000,0.274,0.000,0.299,-0.03,0.00,-0.00
0.203,takeoff,1,324,213,0.49,0.00,0.00,-0.80,0.00,0.31,-0.00,-0.27,0.000,-0.043,-0.000,0.176,3.141,-0.000,0.274,0.000,0.300,-0.03,0.00,-0.00
0.203,takeoff,1,324,213,0.49,0.00,0.00,-0.80,0.00,0.31,-0.00,-0.27,0.000,-0.043,-0.000,0.176,3.141,-0.000,0.274,0.000,0.300,-0.03,0.00,-0.00
0.203,takeoff,1,324,213,0.49,0.00,0.00,-0.80,0.00,0.31,-0.00,-0.28,0.000,-0.045,-0.000,0.171,3.141,-0.000,0.270,0.000,0.299,-0.03,0.00,-0.00
0.203,takeoff,1,324,222,0.49,0.00,0.00,-0.80,0.00,0.31,-0.00,-0.28,0.000,-0.045,-0.000,0.171,3.141,-0.000,0.270,0.000,0.299,-0.03,0.00,-0.00
0.203,takeoff,1,324,222,0.49,0.00,0.00,-0.80,0.00,0.31,-0.00,-0.28,0.000,-0.045,-0.000,0.171,3.141,-0.000,0.270,0.000,0.299,-0.03,0.00,-0.00
0.218,takeoff,1,324,222,0.49,0.00,0.00,-0.80,0.00,0.34,-0.00,-0.28,0.000,-0.045,-0.000,0.166,3.141,-0.000,0.263,0.000,0.299,-0.03,0.00,-0.00
0.218,takeoff,1,324,222,0.49,0.00,0.00,-0.80,0.00,0.34,-0.00,-0.31,0.000,-0.048,-0.000,0.166,3.141,-0.000,0.268,0.000,0.297,-0.04,0.00,-0.01
0.218,takeoff,1,324,222,0.49,0.00,0.00,-0.80,0.00,0.34,-0.00,-0.31,0.000,-0.048,-0.000,0.166,3.141,-0.000,0.268,0.000,0.297,-0.04,0.00,-0.01
0.218,takeoff,1,324,222,0.49,0.00,0.00,-0.80,0.00,0.34,-0.00,-0.31,0.000,-0.048,0.000,0.161,3.141,-0.000,0.261,0.000,0.297,-0.04,0.00,-0.01
0.218,takeoff,1,324,222,0.49,0.00,0.00,-0.80,0.00,0.34,-0.00,-0.31,0.000,-0.048,0.000,0.161,3.141,-0.000,0.261,0.000,0.297,-0.04,0.00,-0.01
0.218,takeoff,1,324,222,0.49,0.00,0.00,-0.80,0.00,0.36,-0.00,-0.32,0.000,-0.050,0.000,0.161,3.141,-0.000,0.263,0.000,0.296,-0.04,0.00,-0.01
0.234,takeoff,1,324,222,0.49,0.00,0.00,-0.80,0.00,0.36,-0.00,-0.32,0.000,-0.050,0.000,0.161,3.141,-0.000,0.263,0.000,0.296,-0.04,0.00,-0.01
0.234,takeoff,1,324,222,0.49,0.00,0.00,-0.80,0.00,0.36,-0.00,-0.32,0.000,-0.050,0.000,0.151,3.141,-0.000,0.251,0.000,0.296,-0.04,0.00,-0.01
0.234,takeoff,1,324,222,0.49,0.00,0.00,-0.80,0.00,0.36,-0.00,-0.32,0.000,-0.050,0.000,0.151,3.141,-0.000,0.251,0.000,0.296,-0.04,0.00,-0.01
0.234,takeoff,1,324,222,0.49,0.00,0.00,-0.80,0.00,0.36,-0.00,-0.35,0.000,-0.053,0.000,0.151,3.141,-0.000,0.255,0.000,0.294,-0.05,0.00,-0.01
0.234,takeoff,1,324,222,0.49,0.00,0.00,-0.80,0.00,0.39,-0.00,-0.35,0.000,-0.053,0.000,0.146,3.141,-0.000,0.248,0.000,0.294,-0.05,0.00,-0.01
0.234,takeoff,1,325,232,0.50,0.00,0.00,-0.80,0.00,0.39,-0.00,-0.35,0.000,-0.053,0.000,0.146,3.141,-0.000,0.248,0.000,0.294,-0.05,0.00,-0.01
0.250,takeoff,1,325,232,0.50,0.00,0.00,-0.80,0.00,0.39,-0.00,-0.35,0.000,-0.053,0.000,0.146,3.141,-0.000,0.248,0.000,0.295,-0.05,0.00,-0.01
0.250,takeoff,1,325,232,0.50,0.00,0.00,-0.80,0.00,0.39,-0.00,-0.35,0.000,-0.053,0.000,0.146,3.141,-0.000,0.248,0.000,0.295,-0.05,0.00,-0.01
0.250,takeoff,1,325,232,0.50,0.00,0.00,-0.80,0.00,0.39,-0.00,-0.36,0.000,-0.054,0.000,0.141,3.141,-0.000,0.244,0.000,0.294,-0.05,0.00,-0.02
0.250,takeoff,1,325,232,0.50,0.00,0.00,-0.80,0.00,0.39,-0.00,-0.36,0.000,-0.054,0.000,0.141,3.141,-0.000,0.244,0.000,0.294,-0.05,0.00,-0.02
0.250,takeoff,1,325,232,0.50,0.00,0.00,-0.80,0.00,0.41,-0.00,-0.36,0.000,-0.054,0.000,0.141,3.141,-0.000,0.244,0.000,0.294,-0.05,0.00,-0.02
0.250,takeoff,1,325,232,0.50,0.00,0.00,-0.80,0.00,0.41,-0.00,-0.38,0.000,-0.057,0.000,0.132,3.141,-0.000,0.236,0.000,0.292,-0.05,0.00,-0.02
0.265,takeoff,1,325,232,0.50,0.00,0.00,-0.80,0.00,0.41,-0.00,-0.38,0.000,-0.057,0.000,0.132,3.141,-0.000,0.236,0.000,0.292,-0.05,0.00,-0.02
0.265,takeoff,1,325,232,0.50,0.00,0.00,-0.80,0.00,0.41,-0.00,-0.38,0.000,-0.057,0.000,0.132,3.141,-0.000,0.236,0.000,0.292,-0.05,0.00,-0.02
0.265,takeoff,1,325,232,0.50,0.00,0.00,-0.80,0.00,0.43,-0.00,-0.39,0.000,-0.058,0.000,0.127,3.141,-0.000,0.232,0.000,0.291,-0.06,0.00,-0.02
0.265,takeoff,1,325,232,0.50,0.00,0.00,-0.80,0.00,0.43,-0.00,-0.39,0.000,-0.058,0.000,0.127,3.141,-0.000,0.232,0.000,0.291,-0.06,0.00,-0.02
0.281,takeoff,1,325,232,0.50,0.00,0.00,-0.80,0.00,0.43,-0.00,-0.39,0.000,-0.058,0.000,0.123,3.141,-0.000,0.227,0.000,0.292,-0.06,0.00,-0.02
0.281,takeoff,1,326,239,0.50,0.00,0.00,-0.80,0.00,0.43,-0.00,-0.39,0.000,-0.058,0.000,0.123,3.141,-0.000,0.227,0.000,0.292,-0.06,0.00,-0.02
0.281,takeoff,1,326,239,0.50,0.00,0.00,-0.80,0.00,0.43,-0.00,-0.40,0.000,-0.061,0.000,0.123,3.141,-0.000,0.229,0.000,0.290,-0.07,0.00,-0.03
0.281,takeoff,1,326,239,0.50,0.00,0.00,-0.80,0.00,0.45,-0.00,-0.40,0.000,-0.061,0.000,0.123,3.141,-0.000,0.229,0.000,0.290,-0.07,0.00,-0.03
0.281,takeoff,1,326,239,0.50,0.00,0.00,-0.80,0.00,0.45,-0.00,-0.40,0.000,-0.061,0.000,0.119,3.141,-0.000,0.224,0.000,0.290,-0.07,0.00,-0.03
0.281,takeoff,1,326,239,0.50,0.00,0.00,-0.80,0.00,0.45,-0.00,-0.40,0.000,-0.061,0.000,0.119,3.141,-0.000,0.224,0.000,0.290,-0.07,0.00,-0.03
0.281,takeoff,1,326,239,0.50,0.00,0.00,-0.80,0.00,0.45,-0.00,-0.40,0.000,-0.061,0.000,0.119,3.141,-0.000,0.224,0.000,0.290,-0.07,0.00,-0.03
0.281,takeoff,1,326,239,0.50,0.00,0.00,-0.80,0.00,0.45,-0.00,-0.41,0.000,-0.062,0.000,0.119,3.141,-0.000,0.225,0.000,0.290,-0.07,0.00,-0.03
0.296,takeoff,1,326,239,0.50,0.00,0.00,-0.80,0.00,0.45,-0.00,-0.41,0.000,-0.062,0.000,0.110,3.141,-0.000,0.215,0.000,0.290,-0.07,0.00,-0.03
0.296,takeoff,1,326,239,0.50,0.00,0.00,-0.80,0.00,0.47,-0.00,-0.41,0.000,-0.062,0.000,0.110,3.141,-0.000,0.215,0.000,0.290,-0.07,0.00,-0.03
0.296,takeoff,1,326,239,0.50,0.00,0.00,-0.80,0.00,0.47,-0.00,-0.41,0.000,-0.062,0.000,0.110,3.141,-0.000,0.215,0.000,0.290,-0.07,0.00,-0.03
0.296,takeoff,1,326,239,0.50,0.00,0.00,-0.80,0.00,0.47,-0.00,-0.43,0.000,-0.064,0.000,0.110,3.141,-0.000,0.217,0.000,0.289,-0.08,0.00,-0.04
0.296,takeoff,1,326,239,0.50,0.00,0.00,-0.80,0.00,0.47,-0.00,-0.43,0.000,-0.064,0.000,0.106,3.141,-0.000,0.212,0.000,0.289,-0.08,0.00,-0.04
0.296,takeoff,1,326,245,0.49,0.00,0.00,-0.80,0.00,0.47,-0.00,-0.43,0.000,-0.064,0.000,0.106,3.141,-0.000,0.212,0.000,0.289,-0.08,0.00,-0.04
0.312,takeoff,1,326,245,0.49,0.00,0.00,-0.80,0.00,0.47,-0.00,-0.43,0.000,-0.064,0.000,0.106,3.141,-0.000,0.212,0.000,0.289,-0.08,0.00,-0.04
0.312,takeoff,1,326,245,0.49,0.00,0.00,-0.80,0.00,0.49,-0.00,-0.43,0.000,-0.064,0.000,0.106,3.141,-0.000,0.212,0.000,0.289,-0.08,0.00,-0.04
0.312,takeoff,1,326,245,0.49,0.00,0.00,-0.80,0.00,0.49,-0.00,-0.43,0.000,-0.065,0.000,0.102,3.141,-0.000,0.208,0.000,0.289,-0.08,0.00,-0.04
0.312,takeoff,1,326,245,0.49,0.00,0.00,-0.80,0.00,0.49,-0.00,-0.43,0.000,-0.065,0.000,0.102,3.141,-0.000,0.208,0.000,0.289,-0.08,0.00,-0.04
0.312,takeoff,1,326,245,0.49,0.00,0.00,-0.80,0.00,0.49,-0.00,-0.43,0.000,-0.065,0.000,0.102,3.141,-0.000,0.208,0.000,0.289,-0.08,0.00,-0.04
0.312,takeoff,1,326,245,0.49,0.00,0.00,-0.80,0.00,0.49,-0.00,-0.43,0.000,-0.065,0.000,0.102,3.141,-0.000,0.208,0.000,0.289,-0.08,0.00,-0.04
0.312,takeoff,1,326,245,0.49,0.00,0.00,-0.80,0.00,0.49,-0.00,-0.43,0.000,-0.065,0.000,0.098,3.141,-0.000,0.204,0.000,0.289,-0.08,0.00,-0.04
0.328,takeoff,1,326,245,0.49,0.00,0.00,-0.80,0.00,0.51,-0.00,-0.44,0.000,-0.066,0.000,0.098,3.141,-0.000,0.206,0.000,0.288,-0.09,0.00,-0.05
0.328,takeoff,1,326,245,0.49,0.00,0.00,-0.80,0.00,0.51,-0.00,-0.44,0.000,-0.066,0.000,0.098,3.141,-0.000,0.206,0.000,0.288,-0.09,0.00,-0.05
0.328,takeoff,1,326,245,0.49,0.00,0.00,-0.80,0.00,0.51,-0.00,-0.44,0.000,-0.066,0.000,0.098,3.141,-0.000,0.206,0.000,0.288,-0.09,0.00,-0.05
0.328,takeoff,1,326,245,0.49,0.00,0.00,-0.80,0.00,0.51,-0.00,-0.44,0.000,-0.066,0.000,0.091,3.141,-0.000,0.196,0.000,0.288,-0.09,0.00,-0.05
0.328,takeoff,1,326,245,0.49,0.00,0.00,-0.80,0.00,0.51,-0.00,-0.44,0.000,-0.066,0.000,0.091,3.141,-0.000,0.196,0.000,0.288,-0.09,0.00,-0.05
0.328,takeoff,1,326,245,0.49,0.00,0.00,-0.80,0.00,0.51,-0.00,-0.45,0.000,-0.067,0.000,0.091,3.141,-0.000,0.197,0.000,0.288,-0.09,0.00,-0.05
0.328,takeoff,1,326,245,0.49,0.00,0.00,-0.80,0.00,0.52,-0.00,-0.45,0.000,-0.067,0.000,0.091,3.141,-0.000,0.197,0.000,0.288,-0.09,0.00,-0.05
0.343,takeoff,1,326,251,0.50,0.00,0.00,-0.80,0.00,0.52,-0.00,-0.45,0.000,-0.067,0.000,0.087,3.141,-0.000,0.192,0.000,0.288,-0.09,0.00,-0.05
0.343,takeoff,1,326,251,0.50,0.00,0.00,-0.80,0.00,0.52,-0.00,-0.45,0.000,-0.067,0.000,0.087,3.141,-0.000,0.192,0.000,0.288,-0.09,0.00,-0.05
