t,phase,found,cx,cy,conf,cmd_vx,cmd_vy,cmd_vz,cmd_yawrate,vbx,vby,vd,roll_des,pitch_des,roll,pitch,yaw,roll_q,pitch_q,yaw_q,thrust,x,y,z
0.062,takeoff,1,324,177,0.52,0.00,0.00,-0.80,0.00,0.01,-0.00,-0.02,0.000,-0.002,-0.000,0.306,3.141,-0.000,0.384,0.000,0.315,-0.00,-0.00,0.02
0.062,takeoff,1,324,177,0.52,0.00,0.00,-0.80,0.00,0.01,-0.00,-0.05,0.000,-0.004,-0.000,0.301,3.141,-0.000,0.382,0.000,0.312,-0.00,-0.00,0.02
0.078,takeoff,1,325,180,0.51,0.00,0.00,-0.80,0.00,0.01,-0.00,-0.05,0.000,-0.004,-0.000,0.301,3.141,-0.000,0.382,0.000,0.313,-0.00,-0.00,0.02
0.078,takeoff,1,325,180,0.51,0.00,0.00,-0.80,0.00,0.01,-0.00,-0.05,0.000,-0.004,-0.000,0.301,3.141,-0.000,0.382,0.000,0.313,-0.00,-0.00,0.02
0.078,takeoff,1,325,180,0.51,0.00,0.00,-0.80,0.00,0.03,-0.00,-0.07,0.000,-0.006,-0.000,0.295,3.141,-0.000,0.376,0.000,0.312,-0.00,-0.00,0.02
0.078,takeoff,1,325,180,0.51,0.00,0.00,-0.80,0.00,0.03,-0.00,-0.07,0.000,-0.006,-0.000,0.295,3.141,-0.000,0.376,0.000,0.312,-0.00,-0.00,0.02
0.078,takeoff,1,325,180,0.51,0.00,0.00,-0.80,0.00,0.03,-0.00,-0.07,0.000,-0.006,-0.000,0.295,3.141,-0.000,0.376,0.000,0.312,-0.00,-0.00,0.02
0.078,takeoff,1,325,180,0.51,0.00,0.00,-0.80,0.00,0.03,-0.00,-0.07,0.000,-0.006,-0.000,0.295,3.141,-0.000,0.376,0.000,0.312,-0.00,-0.00,0.02
0.093,takeoff,1,325,180,0.51,0.00,0.00,-0.80,0.00,0.03,-0.00,-0.07,0.000,-0.006,-0.000,0.278,3.141,-0.000,0.356,0.000,0.312,-0.00,-0.00,0.02
0.093,takeoff,1,325,180,0.51,0.00,0.00,-0.80,0.00,0.06,-0.00,-0.09,0.000,-0.010,-0.000,0.278,3.141,-0.001,0.361,0.000,0.310,-0.00,-0.00,0.02
0.093,takeoff,1,325,180,0.51,0.00,0.00,-0.80,0.00,0.06,-0.00,-0.09,0.000,-0.010,-0.000,0.278,3.141,-0.001,0.361,0.000,0.310,-0.00,-0.00,0.02
0.093,takeoff,1,325,180,0.51,0.00,0.00,-0.80,0.00,0.06,-0.00,-0.09,0.000,-0.010,-0.000,0.278,3.141,-0.001,0.361,0.000,0.310,-0.00,-0.00,0.02
0.093,takeoff,1,325,180,0.51,0.00,0.00,-0.80,0.00,0.06,-0.00,-0.09,0.000,-0.010,0.000,0.269,3.141,-0.000,0.349,0.000,0.310,-0.00,-0.00,0.02
0.093,takeoff,1,324,190,0.52,0.00,0.00,-0.80,0.00,0.06,-0.00,-0.10,0.001,-0.013,0.000,0.269,3.141,-0.001,0.352,0.000,0.309,-0.00,0.00,0.02
0.109,takeoff,1,324,190,0.52,0.00,0.00,-0.80,0.00,0.06,-0.00,-0.10,0.001,-0.013,0.000,0.269,3.141,-0.001,0.352,0.000,0.310,-0.00,0.00,0.02
0.109,takeoff,1,324,190,0.52,0.00,0.00,-0.80,0.00,0.09,-0.00,-0.10,0.001,-0.013,0.000,0.269,3.141,-0.001,0.352,0.000,0.310,-0.00,0.00,0.02
0.109,takeoff,1,324,190,0.52,0.00,0.00,-0.80,0.00,0.09,-0.00,-0.10,0.001,-0.013,0.000,0.259,3.141,-0.001,0.340,0.000,0.310,-0.00,0.00,0.02
0.109,takeoff,1,324,190,0.52,0.00,0.00,-0.80,0.00,0.09,-0.00,-0.10,0.001,-0.013,0.000,0.259,3.141,-0.001,0.340,0.000,0.310,-0.00,0.00,0.02
0.109,takeoff,1,324,190,0.52,0.00,0.00,-0.80,0.00,0.09,-0.00,-0.12,0.001,-0.017,0.000,0.259,3.141,-0.001,0.346,0.000,0.309,-0.00,0.00,0.02
0.109,takeoff,1,324,190,0.52,0.00,0.00,-0.80,0.00,0.09,-0.00,-0.12,0.001,-0.017,0.000,0.259,3.141,-0.001,0.346,0.000,0.309,-0.00,0.00,0.02
0.109,takeoff,1,324,190,0.52,0.00,0.00,-0.80,0.00,0.09,-0.00,-0.12,0.001,-0.017,0.000,0.242,3.141,-0.000,0.324,0.000,0.309,-0.00,0.00,0.02
0.125,takeoff,1,324,190,0.52,0.00,0.00,-0.80,0.00,0.13,-0.00,-0.12,0.001,-0.017,0.000,0.242,3.141,-0.000,0.324,0.000,0.309,-0.00,0.00,0.02
0.125,takeoff,1,324,190,0.52,0.00,0.00,-0.80,0.00,0.13,-0.00,-0.12,0.001,-0.017,0.000,0.242,3.141,-0.000,0.324,0.000,0.309,-0.00,0.00,0.02
0.125,takeoff,1,324,190,0.52,0.00,0.00,-0.80,0.00,0.13,-0.00,-0.12,0.001,-0.020,0.000,0.242,3.141,-0.000,0.327,0.000,0.309,-0.01,0.00,0.01
0.125,takeoff,1,324,190,0.52,0.00,0.00,-0.80,0.00,0.13,-0.00,-0.12,0.001,-0.020,0.000,0.234,3.141,-0.000,0.317,0.000,0.309,-0.01,0.00,0.01
0.125,takeoff,1,324,190,0.52,0.00,0.00,-0.80,0.00,0.13,-0.00,-0.12,0.001,-0.020,0.000,0.234,3.141,-0.000,0.317,0.000,0.309,-0.01,0.00,0.01
0.125,takeoff,1,324,190,0.52,0.00,0.00,-0.80,0.00,0.13,-0.00,-0.12,0.001,-0.020,0.000,0.234,3.141,-0.000,0.317,0.000,0.309,-0.01,0.00,0.01
0.140,takeoff,1,324,190,0.52,0.00,0.00,-0.80,0.00,0.16,-0.00,-0.14,0.001,-0.024,0.000,0.234,3.141,-0.000,0.323,0.000,0.308,-0.01,0.00,0.01
0.140,takeoff,1,324,203,0.52,0.00,0.00,-0.80,0.00,0.16,-0.00,-0.14,0.001,-0.024,0.000,0.228,3.141,-0.000,0.315,0.000,0.308,-0.01,0.00,0.01
0.140,takeoff,1,324,203,0.52,0.00,0.00,-0.80,0.00,0.16,-0.00,-0.14,0.001,-0.024,0.000,0.228,3.141,-0.000,0.315,0.000,0.308,-0.01,0.00,0.01
0.140,takeoff,1,324,203,0.52,0.00,0.00,-0.80,0.00,0.16,-0.00,-0.14,0.001,-0.024,0.000,0.228,3.141,-0.000,0.315,0.000,0.308,-0.01,0.00,0.01
0.140,takeoff,1,324,203,0.52,0.00,0.00,-0.80,0.00,0.16,-0.00,-0.14,0.001,-0.024,0.000,0.228,3.141,-0.000,0.315,0.000,0.308,-0.01,0.00,0.01
0.140,takeoff,1,324,203,0.52,0.00,0.00,-0.80,0.00,0.16,-0.00,-0.17,0.001,-0.029,0.000,0.216,3.141,-0.000,0.306,0.000,0.306,-0.01,0.00,0.01
0.140,takeoff,1,324,203,0.52,0.00,0.00,-0.80,0.00,0.20,-0.00,-0.17,0.001,-0.029,0.000,0.216,3.141,-0.000,0.306,0.000,0.306,-0.01,0.00,0.01
0.156,takeoff,1,324,203,0.52,0.00,0.00,-0.80,0.00,0.20,-0.00,-0.17,0.001,-0.029,0.000,0.216,3.141,-0.000,0.306,0.000,0.306,-0.01,0.00,0.01
0.156,takeoff,1,324,203,0.52,0.00,0.00,-0.80,0.00,0.20,-0.00,-0.17,0.001,-0.029,0.000,0.211,3.141,-0.000,0.300,0.000,0.306,-0.01,0.00,0.01
0.156,takeoff,1,324,203,0.52,0.00,0.00,-0.80,0.00,0.20,-0.00,-0.18,0.001,-0.031,0.000,0.211,3.141,-0.000,0.302,0.000,0.305,-0.01,0.00,0.01
0.156,takeoff,1,324,203,0.52,0.00,0.00,-0.80,0.00,0.20,-0.00,-0.18,0.001,-0.031,0.000,0.211,3.141,-0.000,0.302,0.000,0.305,-0.01,0.00,0.01
0.156,takeoff,1,324,203,0.52,0.00,0.00,-0.80,0.00,0.23,-0.00,-0.18,0.001,-0.031,0.000,0.211,3.141,-0.000,0.302,0.000,0.305,-0.01,0.00,0.01
0.156,takeoff,1,324,203,0.52,0.00,0.00,-0.80,0.00,0.23,-0.00,-0.18,0.001,-0.031,0.000,0.206,3.141,-0.000,0.296,0.000,0.305,-0.01,0.00,0.01
0.172,takeoff,1,324,203,0.52,0.00,0.00,-0.80,0.00,0.23,-0.00,-0.19,0.001,-0.033,0.000,0.206,3.141,-0.000,0.298,0.000,0.305,-0.02,0.00,0.01
0.172,takeoff,1,324,203,0.52,0.00,0.00,-0.80,0.00,0.23,-0.00,-0.19,0.001,-0.033,0.000,0.201,3.141,-0.000,0.292,0.000,0.305,-0.02,0.00,0.01
0.172,takeoff,1,325,212,0.51,0.00,0.00,-0.80,0.00,0.23,-0.00,-0.19,0.001,-0.033,0.000,0.201,3.141,-0.000,0.292,0.000,0.305,-0.02,0.00,0.01
0.172,takeoff,1,325,212,0.51,0.00,0.00,-0.80,0.00,0.26,-0.00,-0.22,0.001,-0.037,0.000,0.201,3.141,-0.000,0.297,0.000,0.303,-0.02,0.00,0.01
0.172,takeoff,1,325,212,0.51,0.00,0.00,-0.80,0.00,0.26,-0.00,-0.22,0.001,-0.037,0.000,0.195,3.141,-0.000,0.290,0.000,0.303,-0.02,0.00,0.01
0.172,takeoff,1,325,212,0.51,0.00,0.00,-0.80,0.00,0.26,-0.00,-0.22,0.001,-0.037,0.000,0.195,3.141,-0.000,0.290,0.000,0.303,-0.02,0.00,0.01
0.187,takeoff,1,325,212,0.51,0.00,0.00,-0.80,0.00,0.26,-0.00,-0.22,0.001,-0.037,0.000,0.195,3.141,-0.000,0.290,0.000,0.303,-0.02,0.00,0.01
0.187,takeoff,1,325,212,0.51,0.00,0.00,-0.80,0.00,0.26,-0.00,-0.22,0.001,-0.037,0.000,0.195,3.141,-0.000,0.290,0.000,0.303,-0.02,0.00,0.01
0.187,takeoff,1,325,212,0.51,0.00,0.00,-0.80,0.00,0.29,-0.00,-0.23,0.001,-0.039,0.000,0.190,3.141,-0.000,0.286,0.000,0.302,-0.02,0.00,0.00
0.187,takeoff,1,325,212,0.51,0.00,0.00,-0.80,0.00,0.29,-0.00,-0.23,0.001,-0.039,0.000,0.190,3.141,-0.000,0.286,0.000,0.302,-0.02,0.00,0.00
0.187,takeoff,1,325,212,0.51,0.00,0.00,-0.80,0.00,0.29,-0.00,-0.23,0.001,-0.039,0.000,0.190,3.141,-0.000,0.286,0.000,0.302,-0.02,0.00,0.00
0.187,takeoff,1,325,212,0.51,0.00,0.00,-0.80,0.00,0.29,-0.00,-0.23,0.001,-0.039,0.000,0.190,3.141,-0.000,0.286,0.000,0.302,-0.02,0.00,0.00
0.187,takeoff,1,325,212,0.51,0.00,0.00,-0.80,0.00,0.29,-0.00,-0.26,0.001,-0.043,0.000,0.178,3.141,-0.000,0.276,0.000,0.300,-0.03,0.00,-0.00
0.203,takeoff,1,325,212,0.51,0.00,0.00,-0.80,0.00,0.29,-0.00,-0.26,0.001,-0.043,0.000,0.178,3.141,-0.000,0.276,0.000,0.300,-0.03,0.00,-0.00
0.203,takeoff,1,325,212,0.51,0.00,0.00,-0.80,0.00,0.30,-0.00,-0.26,0.001,-0.043,0.000,0.178,3.141,-0.000,0.276,0.000,0.300,-0.03,0.00,-0.00
0.203,takeoff,1,325,212,0.51,0.00,0.00,-0.80,0.00,0.30,-0.00,-0.26,0.001,-0.043,0.000,0.178,3.141,-0.000,0.276,0.000,0.300,-0.03,0.00,-0.00
0.203,takeoff,1,325,212,0.51,0.00,0.00,-0.80,0.00,0.30,-0.00,-0.26,0.001,-0.043,0.000,0.173,3.141,-0.000,0.270,0.000,0.300,-0.03,0.00,-0.00
0.203,takeoff,1,326,222,0.51,0.00,0.00,-0.80,0.00,0.30,-0.00,-0.28,0.001,-0.045,0.000,0.173,3.141,-0.000,0.272,0.000,0.299,-0.03,0.00,-0.00
0.203,takeoff,1,326,222,0.51,0.00,0.00,-0.80,0.00,0.30,-0.00,-0.28,0.001,-0.045,0.000,0.173,3.141,-0.000,0.272,0.000,0.299,-0.03,0.00,-0.00
0.203,takeoff,1,326,222,0.51,0.00,0.00,-0.80,0.00,0.30,-0.00,-0.28,0.001,-0.045,0.000,0.173,3.141,-0.000,0.272,0.000,0.299,-0.03,0.00,-0.00
0.218,takeoff,1,326,222,0.51,0.00,0.00,-0.80,0.00,0.33,-0.00,-0.28,0.001,-0.045,0.000,0.168,3.141,-0.000,0.265,0.000,0.299,-0.03,0.00,-0.00
0.218,takeoff,1,326,222,0.51,0.00,0.00,-0.80,0.00,0.33,-0.00,-0.30,0.001,-0.048,0.000,0.168,3.141,-0.000,0.269,0.000,0.297,-0.04,0.00,-0.01
0.218,takeoff,1,326,222,0.51,0.00,0.00,-0.80,0.00,0.33,-0.00,-0.30,0.001,-0.048,0.000,0.168,3.141,-0.000,0.269,0.000,0.297,-0.04,0.00,-0.01
0.218,takeoff,1,326,222,0.51,0.00,0.00,-0.80,0.00,0.33,-0.00,-0.30,0.001,-0.048,0.000,0.157,3.141,-0.000,0.257,0.000,0.297,-0.04,0.00,-0.01
0.218,takeoff,1,326,222,0.51,0.00,0.00,-0.80,0.00,0.33,-0.00,-0.30,0.001,-0.048,0.000,0.157,3.141,-0.000,0.257,0.000,0.297,-0.04,0.00,-0.01
0.218,takeoff,1,326,222,0.51,0.00,0.00,-0.80,0.00,0.33,-0.00,-0.30,0.001,-0.048,0.000,0.157,3.141,-0.000,0.257,0.000,0.297,-0.04,0.00,-0.01
0.234,takeoff,1,326,222,0.51,0.00,0.00,-0.80,0.00,0.36,-0.00,-0.32,0.001,-0.049,0.000,0.157,3.141,-0.000,0.259,0.000,0.297,-0.04,0.00,-0.01
0.234,takeoff,1,326,222,0.51,0.00,0.00,-0.80,0.00,0.36,-0.00,-0.32,0.001,-0.049,0.000,0.153,3.141,-0.000,0.253,0.000,0.297,-0.04,0.00,-0.01
0.234,takeoff,1,326,222,0.51,0.00,0.00,-0.80,0.00,0.36,-0.00,-0.32,0.001,-0.049,0.000,0.153,3.141,-0.000,0.253,0.000,0.297,-0.04,0.00,-0.01
0.234,takeoff,1,326,222,0.51,0.00,0.00,-0.80,0.00,0.36,-0.00,-0.32,0.001,-0.049,0.000,0.153,3.141,-0.000,0.253,0.000,0.297,-0.04,0.00,-0.01
0.234,takeoff,1,326,222,0.51,0.00,0.00,-0.80,0.00,0.36,-0.00,-0.34,0.001,-0.052,0.000,0.148,3.141,-0.000,0.250,0.000,0.295,-0.04,0.00,-0.01
0.234,takeoff,1,326,230,0.52,0.00,0.00,-0.80,0.00,0.38,-0.00,-0.34,0.001,-0.052,0.000,0.148,3.141,-0.000,0.250,0.000,0.295,-0.04,0.00,-0.01
0.250,takeoff,1,326,230,0.52,0.00,0.00,-0.80,0.00,0.38,-0.00,-0.34,0.001,-0.052,0.000,0.148,3.141,-0.000,0.250,0.000,0.295,-0.04,0.00,-0.01
0.250,takeoff,1,326,230,0.52,0.00,0.00,-0.80,0.00,0.38,-0.00,-0.34,0.001,-0.052,0.000,0.148,3.141,-0.000,0.250,0.000,0.295,-0.04,0.00,-0.01
0.250,takeoff,1,326,230,0.52,0.00,0.00,-0.80,0.00,0.38,-0.00,-0.34,0.001,-0.052,0.000,0.143,3.141,-0.000,0.244,0.000,0.295,-0.04,0.00,-0.01
0.250,takeoff,1,326,230,0.52,0.00,0.00,-0.80,0.00,0.38,-0.00,-0.35,0.001,-0.054,0.000,0.143,3.141,-0.000,0.246,0.000,0.294,-0.05,0.00,-0.02
0.250,takeoff,1,326,230,0.52,0.00,0.00,-0.80,0.00,0.38,-0.00,-0.35,0.001,-0.054,0.000,0.143,3.141,-0.000,0.246,0.000,0.294,-0.05,0.00,-0.02
0.250,takeoff,1,326,230,0.52,0.00,0.00,-0.80,0.00,0.41,-0.00,-0.35,0.001,-0.054,0.000,0.134,3.141,-0.000,0.235,0.000,0.294,-0.05,0.00,-0.02
0.265,takeoff,1,326,230,0.52,0.00,0.00,-0.80,0.00,0.41,-0.00,-0.35,0.001,-0.054,0.000,0.134,3.141,-0.000,0.235,0.000,0.294,-0.05,0.00,-0.02
0.265,takeoff,1,326,230,0.52,0.00,0.00,-0.80,0.00,0.41,-0.00,-0.38,0.000,-0.057,0.000,0.134,3.141,-0.000,0.238,0.000,0.292,-0.05,0.00,-0.02
0.265,takeoff,1,326,230,0.52,0.00,0.00,-0.80,0.00,0.41,-0.00,-0.38,0.000,-0.057,0.000,0.134,3.141,-0.000,0.238,0.000,0.292,-0.05,0.00,-0.02
0.265,takeoff,1,326,230,0.52,0.00,0.00,-0.80,0.00,0.41,-0.00,-0.38,0.000,-0.057,0.000,0.129,3.141,-0.000,0.232,0.000,0.292,-0.05,0.00,-0.02
0.265,takeoff,1,326,236,0.51,0.00,0.00,-0.80,0.00,0.41,-0.00,-0.38,0.000,-0.057,0.000,0.129,3.141,-0.000,0.232,0.000,0.292,-0.05,0.00,-0.02
0.265,takeoff,1,326,236,0.51,0.00,0.00,-0.80,0.00,0.43,-0.00,-0.39,0.000,-0.058,0.000,0.129,3.141,-0.000,0.234,0.000,0.292,-0.06,0.00,-0.02
0.265,takeoff,1,326,236,0.51,0.00,0.00,-0.80,0.00,0.43,-0.00,-0.39,0.000,-0.058,0.000,0.129,3.141,-0.000,0.234,0.000,0.292,-0.06,0.00,-0.02
0.281,takeoff,1,326,236,0.51,0.00,0.00,-0.80,0.00,0.43,-0.00,-0.39,0.000,-0.058,0.000,0.125,3.141,-0.000,0.228,0.000,0.292,-0.06,0.00,-0.02
0.281,takeoff,1,326,236,0.51,0.00,0.00,-0.80,0.00,0.43,-0.00,-0.39,0.000,-0.058,0.000,0.125,3.141,-0.000,0.228,0.000,0.292,-0.06,0.00,-0.02
0.281,takeoff,1,326,236,0.51,0.00,0.00,-0.80,0.00,0.43,-0.00,-0.40,0.000,-0.060,0.000,0.125,3.141,-0.000,0.231,0.000,0.291,-0.06,0.00,-0.03
0.281,takeoff,1,326,236,0.51,0.00,0.00,-0.80,0.00,0.45,-0.00,-0.40,0.000,-0.060,0.000,0.121,3.141,-0.000,0.226,0.000,0.291,-0.06,0.00,-0.03
0.281,takeoff,1,326,236,0.51,0.00,0.00,-0.80,0.00,0.45,-0.00,-0.40,0.000,-0.060,0.000,0.121,3.141,-0.000,0.226,0.000,0.291,-0.06,0.00,-0.03
0.281,takeoff,1,326,236,0.51,0.00,0.00,-0.80,0.00,0.45,-0.00,-0.40,0.000,-0.060,0.000,0.121,3.141,-0.000,0.226,0.000,0.291,-0.06,0.00,-0.03
0.281,takeoff,1,326,236,0.51,0.00,0.00,-0.80,0.00,0.45,-0.00,-0.40,0.000,-0.060,0.000,0.121,3.141,-0.000,0.226,0.000,0.291,-0.06,0.00,-0.03
0.297,takeoff,1,326,236,0.51,0.00,0.00,-0.80,0.00,0.45,-0.00,-0.41,0.000,-0.061,0.000,0.112,3.141,-0.000,0.217,0.000,0.290,-0.07,0.00,-0.03
0.297,takeoff,1,326,236,0.51,0.00,0.00,-0.80,0.00,0.47,-0.00,-0.41,0.000,-0.061,0.000,0.112,3.141,-0.000,0.217,0.000,0.290,-0.07,0.00,-0.03
0.297,takeoff,1,326,236,0.51,0.00,0.00,-0.80,0.00,0.47,-0.00,-0.41,0.000,-0.061,0.000,0.112,3.141,-0.000,0.217,0.000,0.290,-0.07,0.00,-0.03
0.297,takeoff,1,326,236,0.51,0.00,0.00,-0.80,0.00,0.47,-0.00,-0.42,0.000,-0.063,0.000,0.108,3.141,-0.000,0.214,0.000,0.289,-0.07,0.00,-0.04
0.297,takeoff,1,326,244,0.52,0.00,0.00,-0.80,0.00,0.47,-0.00,-0.42,0.000,-0.063,0.000,0.108,3.141,-0.000,0.214,0.000,0.289,-0.07,0.00,-0.04
0.312,takeoff,1,326,244,0.52,0.00,0.00,-0.80,0.00,0.47,-0.00,-0.42,0.000,-0.063,0.000,0.108,3.141,-0.000,0.214,0.000,0.290,-0.07,0.00,-0.04
0.312,takeoff,1,326,244,0.52,0.00,0.00,-0.80,0.00,0.47,-0.00,-0.42,0.000,-0.063,0.000,0.104,3.141,-0.000,0.209,0.000,0.290,-0.07,0.00,-0.04
0.312,takeoff,1,326,244,0.52,0.00,0.00,-0.80,0.00,0.49,-0.00,-0.43,0.000,-0.064,0.000,0.104,3.141,-0.000,0.210,0.000,0.289,-0.08,0.00,-0.04
0.312,takeoff,1,326,244,0.52,0.00,0.00,-0.80,0.00,0.49,-0.00,-0.43,0.000,-0.064,0.000,0.104,3.141,-0.000,0.210,0.000,0.289,-0.08,0.00,-0.04
0.312,takeoff,1,326,244,0.52,0.00,0.00,-0.80,0.00,0.49,-0.00,-0.43,0.000,-0.064,0.000,0.100,3.141,-0.000,0.205,0.000,0.289,-0.08,0.00,-0.04
0.312,takeoff,1,326,244,0.52,0.00,0.00,-0.80,0.00,0.49,-0.00,-0.43,0.000,-0.064,0.000,0.100,3.141,-0.000,0.205,0.000,0.289,-0.08,0.00,-0.04
0.328,takeoff,1,326,244,0.52,0.00,0.00,-0.80,0.00,0.49,-0.00,-0.44,0.000,-0.066,0.000,0.100,3.141,-0.000,0.208,0.000,0.288,-0.09,0.00,-0.05
0.328,takeoff,1,326,244,0.52,0.00,0.00,-0.80,0.00,0.51,-0.00,-0.44,0.000,-0.066,0.000,0.100,3.141,-0.000,0.208,0.000,0.288,-0.09,0.00,-0.05
0.328,takeoff,1,326,244,0.52,0.00,0.00,-0.80,0.00,0.51,-0.00,-0.44,0.000,-0.066,0.000,0.092,3.141,-0.000,0.198,0.000,0.288,-0.09,0.00,-0.05
0.328,takeoff,1,326,244,0.52,0.00,0.00,-0.80,0.00,0.51,-0.00,-0.44,0.000,-0.066,0.000,0.092,3.141,-0.000,0.198,0.000,0.288,-0.09,0.00,-0.05
0.328,takeoff,1,326,244,0.52,0.00,0.00,-0.80,0.00,0.51,-0.00,-0.44,0.000,-0.066,0.000,0.092,3.141,-0.000,0.198,0.000,0.288,-0.09,0.00,-0.05
0.328,takeoff,1,326,244,0.52,0.00,0.00,-0.80,0.00,0.51,-0.00,-0.45,0.000,-0.068,0.000,0.092,3.141,-0.000,0.200,0.000,0.288,-0.09,0.00,-0.05
0.328,takeoff,1,326,244,0.52,0.00,0.00,-0.80,0.00,0.51,-0.00,-0.45,0.000,-0.068,0.000,0.088,3.141,-0.000,0.195,0.000,0.288,-0.09,0.00,-0.05
0.343,takeoff,1,326,244,0.52,0.00,0.00,-0.80,0.00,0.52,-0.00,-0.45,0.000,-0.068,0.000,0.088,3.141,-0.000,0.195,0.000,0.288,-0.09,0.00,-0.05
0.343,takeoff,1,326,244,0.52,0.00,0.00,-0.80,0.00,0.52,-0.00,-0.45,0.000,-0.068,0.000,0.088,3.141,-0.000,0.195,0.000,0.288,-0.09,0.00,-0.05
0.343,takeoff,1,326,244,0.52,0.00,0.00,-0.80,0.00,0.52,-0.00,-0.46,0.000,-0.068,0.000,0.088,3.141,-0.000,0.196,0.000,0.287,-0.10,0.00,-0.06
0.343,takeoff,1,326,244,0.52,0.00,0.00,-0.80,0.00,0.52,-0.00,-0.46,0.000,-0.068,0.000,0.085,3.141,-0.000,0.192,0.000,0.287,-0.10,0.00,-0.06
0.343,takeoff,1,326,250,0.52,0.00,0.00,-0.80,0.00,0.52,-0.00,-0.46,0.000,-0.068,0.000,0.085,3.141,-0.000,0.192,0.000,0.287,-0.10,0.00,-0.06
0.343,takeoff,1,326,250,0.52,0.00,0.00,-0.80,0.00,0.52,-0.00,-0.46,0.000,-0.068,0.000,0.085,3.141,-0.000,0.192,0.000,0.287,-0.10,0.00,-0.06
