t,phase,found,cx,cy,conf,cmd_vx,cmd_vy,cmd_vz,cmd_yawrate,vbx,vby,vd,roll_des,pitch_des,roll,pitch,yaw,roll_q,pitch_q,yaw_q,thrust,x,y,z
0.047,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.01,0.012,0.043,-0.001,0.001,-0.609,-0.016,-0.053,0.000,0.315,-24.49,-15.01,-1.17
0.047,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.01,0.012,0.043,-0.001,0.001,-0.609,-0.016,-0.053,0.000,0.315,-24.49,-15.01,-1.17
0.047,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.01,0.012,0.043,-0.001,0.001,-0.609,-0.016,-0.053,0.000,0.315,-24.49,-15.01,-1.17
0.047,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.01,0.013,0.043,-0.000,0.002,-0.607,-0.015,-0.051,0.000,0.315,-24.49,-15.01,-1.17
0.047,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.03,0.013,0.043,-0.000,0.002,-0.607,-0.015,-0.050,0.000,0.313,-24.50,-15.01,-1.17
0.047,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.03,0.013,0.043,-0.000,0.002,-0.607,-0.015,-0.050,0.000,0.313,-24.50,-15.01,-1.17
0.062,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.03,0.013,0.043,-0.000,0.002,-0.607,-0.015,-0.050,0.000,0.314,-24.50,-15.01,-1.17
0.062,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.03,0.013,0.043,-0.000,0.002,-0.607,-0.015,-0.050,0.000,0.314,-24.50,-15.01,-1.17
0.062,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.03,0.013,0.043,-0.000,0.002,-0.607,-0.015,-0.050,0.000,0.314,-24.50,-15.01,-1.17
0.062,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.03,0.013,0.043,-0.000,0.002,-0.607,-0.015,-0.050,0.000,0.314,-24.50,-15.01,-1.17
0.062,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.03,0.013,0.043,-0.000,0.002,-0.607,-0.015,-0.050,0.000,0.314,-24.50,-15.01,-1.17
0.062,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.03,0.013,0.043,0.000,0.003,-0.606,-0.015,-0.049,0.000,0.314,-24.50,-15.01,-1.17
0.078,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.03,0.013,0.043,0.000,0.003,-0.606,-0.015,-0.049,0.000,0.314,-24.50,-15.01,-1.17
0.078,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.08,0.013,0.042,0.000,0.003,-0.606,-0.015,-0.049,0.000,0.311,-24.50,-15.02,-1.17
0.078,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.08,0.013,0.042,0.000,0.003,-0.606,-0.015,-0.049,0.000,0.311,-24.50,-15.02,-1.17
0.078,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.08,0.013,0.042,0.001,0.005,-0.606,-0.014,-0.046,0.000,0.311,-24.50,-15.02,-1.17
0.078,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.08,0.013,0.042,0.001,0.005,-0.606,-0.014,-0.046,0.000,0.311,-24.50,-15.02,-1.17
0.078,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.08,0.013,0.042,0.001,0.005,-0.606,-0.014,-0.046,0.000,0.311,-24.50,-15.02,-1.17
0.078,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.09,0.013,0.042,0.001,0.007,-0.607,-0.013,-0.044,0.000,0.310,-24.50,-15.02,-1.17
0.078,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.09,0.013,0.042,0.001,0.007,-0.607,-0.013,-0.044,0.000,0.310,-24.50,-15.02,-1.17
0.094,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.09,0.013,0.042,0.001,0.007,-0.607,-0.013,-0.044,0.000,0.310,-24.50,-15.02,-1.17
0.094,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.09,0.013,0.042,0.001,0.007,-0.607,-0.013,-0.044,0.000,0.310,-24.50,-15.02,-1.17
0.094,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.12,0.012,0.042,0.002,0.008,-0.608,-0.013,-0.043,0.000,0.308,-24.51,-15.02,-1.17
0.094,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.12,0.012,0.042,0.002,0.008,-0.608,-0.013,-0.043,0.000,0.308,-24.51,-15.02,-1.17
0.094,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.12,0.012,0.042,0.002,0.008,-0.608,-0.013,-0.043,0.000,0.308,-24.51,-15.02,-1.17
0.094,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.12,0.012,0.042,0.002,0.008,-0.608,-0.013,-0.043,0.000,0.308,-24.51,-15.02,-1.17
0.109,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.12,0.012,0.042,0.002,0.009,-0.609,-0.013,-0.042,0.000,0.308,-24.51,-15.02,-1.17
0.109,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.14,0.012,0.042,0.002,0.009,-0.609,-0.013,-0.042,0.000,0.307,-24.51,-15.03,-1.17
0.109,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.37,-0.14,0.012,0.042,0.002,0.009,-0.609,-0.013,-0.042,0.000,0.307,-24.51,-15.03,-1.17
0.109,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.14,0.012,0.042,0.002,0.009,-0.609,-0.013,-0.042,0.000,0.307,-24.51,-15.03,-1.17
0.109,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.14,0.012,0.042,0.002,0.009,-0.609,-0.013,-0.041,0.000,0.307,-24.51,-15.03,-1.17
0.109,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.17,0.012,0.042,0.002,0.009,-0.609,-0.013,-0.041,0.000,0.304,-24.51,-15.03,-1.18
0.125,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.17,0.012,0.042,0.002,0.009,-0.609,-0.013,-0.041,0.000,0.305,-24.51,-15.03,-1.18
0.125,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.17,0.012,0.042,0.002,0.011,-0.610,-0.012,-0.039,0.000,0.305,-24.51,-15.03,-1.18
0.125,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.17,0.012,0.042,0.002,0.011,-0.610,-0.012,-0.039,0.000,0.305,-24.51,-15.03,-1.18
0.125,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.19,0.012,0.042,0.002,0.011,-0.610,-0.012,-0.039,0.000,0.303,-24.51,-15.03,-1.18
0.125,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.19,0.012,0.042,0.002,0.011,-0.610,-0.012,-0.039,0.000,0.303,-24.51,-15.03,-1.18
0.125,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.19,0.012,0.042,0.003,0.011,-0.610,-0.012,-0.038,0.000,0.303,-24.51,-15.03,-1.18
0.125,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.19,0.012,0.042,0.003,0.011,-0.610,-0.012,-0.038,0.000,0.303,-24.51,-15.03,-1.18
0.141,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.19,0.012,0.042,0.003,0.011,-0.610,-0.012,-0.038,0.000,0.304,-24.51,-15.03,-1.18
0.141,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.22,0.012,0.042,0.003,0.011,-0.610,-0.012,-0.038,0.000,0.301,-24.52,-15.04,-1.18
0.141,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.22,0.012,0.042,0.003,0.012,-0.610,-0.011,-0.037,0.000,0.301,-24.52,-15.04,-1.18
0.141,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.22,0.012,0.042,0.003,0.012,-0.610,-0.011,-0.037,0.000,0.301,-24.52,-15.04,-1.18
0.141,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.22,0.012,0.042,0.003,0.012,-0.610,-0.011,-0.037,0.000,0.301,-24.52,-15.04,-1.18
0.141,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.22,0.012,0.042,0.003,0.012,-0.610,-0.011,-0.037,0.000,0.301,-24.52,-15.04,-1.18
0.156,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.24,0.012,0.041,0.003,0.013,-0.610,-0.011,-0.035,0.000,0.300,-24.52,-15.04,-1.18
0.156,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.24,0.012,0.041,0.003,0.013,-0.610,-0.011,-0.035,0.000,0.300,-24.52,-15.04,-1.18
0.156,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.24,0.012,0.041,0.003,0.013,-0.610,-0.011,-0.035,0.000,0.300,-24.52,-15.04,-1.18
0.156,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.27,0.012,0.041,0.003,0.014,-0.610,-0.011,-0.034,0.000,0.298,-24.52,-15.04,-1.18
0.156,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.27,0.012,0.041,0.003,0.014,-0.610,-0.011,-0.034,0.000,0.298,-24.52,-15.04,-1.18
0.156,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.27,0.012,0.041,0.003,0.014,-0.610,-0.011,-0.034,0.000,0.298,-24.52,-15.04,-1.18
0.172,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.27,0.012,0.041,0.003,0.014,-0.610,-0.011,-0.034,0.000,0.298,-24.52,-15.04,-1.18
0.172,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.27,0.012,0.041,0.004,0.014,-0.609,-0.010,-0.033,0.000,0.298,-24.52,-15.04,-1.18
0.172,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.29,0.012,0.041,0.004,0.014,-0.609,-0.010,-0.033,0.000,0.297,-24.52,-15.04,-1.19
0.172,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.29,0.012,0.041,0.004,0.014,-0.609,-0.010,-0.033,0.000,0.297,-24.52,-15.04,-1.19
0.172,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.29,0.012,0.041,0.004,0.015,-0.609,-0.010,-0.033,0.000,0.297,-24.52,-15.04,-1.19
0.172,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.36,-0.29,0.012,0.041,0.004,0.015,-0.609,-0.010,-0.033,0.000,0.297,-24.52,-15.04,-1.19
0.172,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.35,-0.29,0.012,0.041,0.004,0.015,-0.609,-0.010,-0.033,0.000,0.297,-24.52,-15.04,-1.19
0.172,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.35,-0.31,0.012,0.041,0.004,0.015,-0.609,-0.010,-0.032,0.000,0.295,-24.53,-15.05,-1.19
0.187,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.35,-0.31,0.012,0.041,0.004,0.015,-0.609,-0.010,-0.032,0.000,0.295,-24.53,-15.05,-1.19
0.187,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.35,-0.31,0.012,0.041,0.004,0.016,-0.609,-0.010,-0.031,0.000,0.295,-24.53,-15.05,-1.19
0.187,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.35,-0.31,0.012,0.041,0.004,0.016,-0.609,-0.010,-0.031,0.000,0.295,-24.53,-15.05,-1.19
0.187,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.35,-0.31,0.012,0.041,0.004,0.016,-0.609,-0.010,-0.031,0.000,0.295,-24.53,-15.05,-1.19
0.187,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.35,-0.34,0.012,0.040,0.004,0.016,-0.609,-0.010,-0.030,0.000,0.294,-24.53,-15.05,-1.20
0.187,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.35,-0.34,0.012,0.040,0.004,0.017,-0.609,-0.009,-0.030,0.000,0.294,-24.53,-15.05,-1.20
0.187,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.35,-0.34,0.012,0.040,0.004,0.017,-0.609,-0.009,-0.030,0.000,0.294,-24.53,-15.05,-1.20
0.203,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.35,-0.34,0.012,0.040,0.004,0.017,-0.609,-0.009,-0.030,0.000,0.294,-24.53,-15.05,-1.20
0.203,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.35,-0.34,0.012,0.040,0.004,0.017,-0.609,-0.009,-0.030,0.000,0.294,-24.53,-15.05,-1.20
0.203,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.35,-0.35,0.012,0.040,0.004,0.017,-0.609,-0.009,-0.029,0.000,0.293,-24.53,-15.05,-1.20
0.203,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.35,-0.35,0.012,0.040,0.004,0.017,-0.609,-0.009,-0.029,0.000,0.293,-24.53,-15.05,-1.20
0.203,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.35,-0.35,0.012,0.040,0.004,0.017,-0.609,-0.009,-0.029,0.000,0.293,-24.53,-15.05,-1.20
0.203,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.35,-0.35,0.012,0.040,0.005,0.018,-0.609,-0.009,-0.028,0.000,0.292,-24.53,-15.06,-1.20
0.219,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.35,-0.35,0.012,0.040,0.005,0.018,-0.609,-0.009,-0.028,0.000,0.293,-24.53,-15.06,-1.20
0.219,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.35,-0.35,0.012,0.040,0.005,0.018,-0.609,-0.009,-0.028,0.000,0.293,-24.53,-15.06,-1.20
0.219,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.34,-0.35,0.012,0.040,0.005,0.018,-0.609,-0.009,-0.028,0.000,0.293,-24.53,-15.06,-1.20
0.219,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.34,-0.37,0.012,0.040,0.005,0.019,-0.609,-0.008,-0.026,0.000,0.291,-24.53,-15.06,-1.21
0.219,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.34,-0.37,0.012,0.040,0.005,0.019,-0.609,-0.008,-0.026,0.000,0.291,-24.53,-15.06,-1.21
0.219,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.34,-0.37,0.012,0.040,0.005,0.019,-0.609,-0.008,-0.026,0.000,0.291,-24.53,-15.06,-1.21
0.234,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.34,-0.37,0.012,0.040,0.005,0.019,-0.609,-0.008,-0.025,0.000,0.292,-24.53,-15.06,-1.21
0.234,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.34,-0.37,0.012,0.040,0.005,0.019,-0.609,-0.008,-0.025,0.000,0.292,-24.53,-15.06,-1.21
0.234,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.34,-0.37,0.012,0.040,0.005,0.019,-0.609,-0.008,-0.025,0.000,0.292,-24.53,-15.06,-1.21
0.234,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.34,-0.39,0.012,0.039,0.005,0.019,-0.609,-0.008,-0.025,0.000,0.290,-24.54,-15.06,-1.21
0.234,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.34,-0.39,0.012,0.039,0.005,0.020,-0.609,-0.008,-0.024,0.000,0.290,-24.54,-15.06,-1.21
0.234,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.34,-0.39,0.012,0.039,0.005,0.020,-0.609,-0.008,-0.024,0.000,0.290,-24.54,-15.06,-1.21
0.234,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.34,-0.39,0.012,0.039,0.005,0.020,-0.609,-0.008,-0.024,0.000,0.290,-24.54,-15.06,-1.21
0.234,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.34,-0.39,0.012,0.039,0.005,0.020,-0.609,-0.008,-0.024,0.000,0.290,-24.54,-15.07,-1.21
0.250,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.34,-0.39,0.012,0.039,0.005,0.020,-0.609,-0.008,-0.024,0.000,0.290,-24.54,-15.07,-1.21
0.250,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.34,-0.39,0.012,0.039,0.005,0.020,-0.609,-0.008,-0.024,0.000,0.290,-24.54,-15.07,-1.21
0.250,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.34,-0.39,0.012,0.039,0.005,0.020,-0.609,-0.008,-0.024,0.000,0.290,-24.54,-15.07,-1.21
0.250,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.34,-0.39,0.012,0.039,0.005,0.020,-0.609,-0.008,-0.024,0.000,0.290,-24.54,-15.07,-1.21
0.250,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.34,-0.41,0.012,0.039,0.006,0.021,-0.609,-0.007,-0.022,0.000,0.289,-24.54,-15.07,-1.22
0.250,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.34,-0.41,0.012,0.039,0.006,0.021,-0.609,-0.007,-0.022,0.000,0.289,-24.54,-15.07,-1.22
0.250,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.34,-0.41,0.012,0.039,0.006,0.021,-0.609,-0.007,-0.022,0.000,0.289,-24.54,-15.07,-1.22
0.266,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.33,-0.41,0.012,0.039,0.006,0.021,-0.609,-0.007,-0.022,0.000,0.290,-24.54,-15.07,-1.22
0.266,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.33,-0.41,0.012,0.039,0.006,0.021,-0.609,-0.007,-0.022,0.000,0.290,-24.54,-15.07,-1.22
0.266,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.33,-0.41,0.012,0.039,0.006,0.022,-0.609,-0.007,-0.021,0.000,0.289,-24.54,-15.07,-1.22
0.266,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.33,-0.41,0.012,0.039,0.006,0.022,-0.609,-0.007,-0.021,0.000,0.289,-24.54,-15.07,-1.22
0.266,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.33,-0.41,0.012,0.039,0.006,0.022,-0.609,-0.007,-0.021,0.000,0.289,-24.54,-15.07,-1.22
0.266,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.33,-0.41,0.012,0.039,0.006,0.022,-0.609,-0.007,-0.021,0.000,0.289,-24.54,-15.07,-1.22
0.266,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.33,-0.41,0.012,0.039,0.006,0.022,-0.609,-0.007,-0.021,0.000,0.289,-24.54,-15.07,-1.22
0.281,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.33,-0.42,0.011,0.038,0.006,0.022,-0.609,-0.007,-0.020,0.000,0.289,-24.55,-15.07,-1.23
0.281,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.33,-0.42,0.011,0.038,0.006,0.022,-0.609,-0.007,-0.020,0.000,0.289,-24.55,-15.07,-1.23
0.281,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.33,-0.42,0.011,0.038,0.006,0.022,-0.609,-0.007,-0.020,0.000,0.289,-24.55,-15.07,-1.23
0.281,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.33,-0.42,0.011,0.038,0.006,0.022,-0.609,-0.007,-0.020,0.000,0.289,-24.55,-15.07,-1.23
0.281,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.33,-0.43,0.011,0.038,0.006,0.022,-0.609,-0.007,-0.020,0.000,0.288,-24.55,-15.08,-1.23
0.281,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.33,-0.43,0.011,0.038,0.006,0.022,-0.609,-0.007,-0.020,0.000,0.288,-24.55,-15.08,-1.23
0.281,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.33,-0.43,0.011,0.038,0.006,0.023,-0.609,-0.006,-0.019,0.000,0.288,-24.55,-15.08,-1.23
0.297,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.33,-0.43,0.011,0.038,0.006,0.023,-0.609,-0.006,-0.019,0.000,0.288,-24.55,-15.08,-1.23
0.297,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.33,-0.43,0.011,0.038,0.006,0.023,-0.609,-0.006,-0.019,0.000,0.288,-24.55,-15.08,-1.23
0.297,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.33,-0.44,0.011,0.038,0.006,0.023,-0.609,-0.006,-0.018,0.000,0.287,-24.55,-15.08,-1.24
0.297,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.33,-0.44,0.011,0.038,0.006,0.023,-0.609,-0.006,-0.018,0.000,0.287,-24.55,-15.08,-1.24
0.297,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.33,-0.44,0.011,0.038,0.006,0.023,-0.609,-0.006,-0.018,0.000,0.287,-24.55,-15.08,-1.24
0.297,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.32,-0.44,0.011,0.038,0.006,0.023,-0.609,-0.006,-0.018,0.000,0.287,-24.55,-15.08,-1.24
0.297,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.32,-0.44,0.011,0.037,0.006,0.023,-0.609,-0.006,-0.018,0.000,0.287,-24.55,-15.08,-1.24
0.312,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.32,-0.44,0.011,0.037,0.006,0.024,-0.609,-0.006,-0.017,0.000,0.287,-24.55,-15.08,-1.24
0.312,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.32,-0.44,0.011,0.037,0.006,0.024,-0.609,-0.006,-0.017,0.000,0.287,-24.55,-15.08,-1.24
0.312,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.32,-0.44,0.011,0.037,0.006,0.024,-0.609,-0.006,-0.017,0.000,0.287,-24.55,-15.08,-1.24
0.312,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.32,-0.44,0.011,0.037,0.006,0.024,-0.609,-0.006,-0.017,0.000,0.287,-24.55,-15.08,-1.24
0.312,takeoff,0,0,0,0.00,0.00,0.00,-0.80,0.00,-0.03,-0.32,-0.46,0.011,0.037,0.007,0.024,-0.609,-0.005,-0.016,0.000,0.286,-24.55,-15.09,-1.25
