t,phase,found,cx,cy,conf,cmd_vx,cmd_vy,cmd_vz,cmd_yawrate,vbx,vby,vd,roll_des,pitch_des,roll,pitch,yaw,roll_q,pitch_q,yaw_q,thrust,x,y,z
0.125,takeoff,1,325,198,0.52,0.00,0.00,-0.80,0.00,0.13,0.00,-0.13,0.001,-0.022,0.000,0.228,-3.141,-0.000,0.313,0.000,0.308,-0.01,-0.00,0.01
0.140,takeoff,1,325,198,0.52,0.00,0.00,-0.80,0.00,0.17,0.00,-0.13,0.001,-0.022,0.000,0.228,-3.141,-0.000,0.313,0.000,0.309,-0.01,-0.00,0.01
0.140,takeoff,1,325,198,0.52,0.00,0.00,-0.80,0.00,0.17,0.00,-0.13,0.001,-0.022,0.000,0.228,-3.141,-0.000,0.313,0.000,0.309,-0.01,-0.00,0.01
0.140,takeoff,1,325,198,0.52,0.00,0.00,-0.80,0.00,0.17,0.00,-0.13,0.001,-0.022,0.000,0.228,-3.141,-0.000,0.313,0.000,0.309,-0.01,-0.00,0.01
0.140,takeoff,1,325,198,0.52,0.00,0.00,-0.80,0.00,0.17,0.00,-0.15,0.001,-0.027,0.000,0.222,-3.141,-0.000,0.311,0.000,0.307,-0.01,-0.00,0.01
0.140,takeoff,1,325,198,0.52,0.00,0.00,-0.80,0.00,0.17,0.00,-0.15,0.001,-0.027,0.000,0.222,-3.141,-0.000,0.311,0.000,0.307,-0.01,-0.00,0.01
0.140,takeoff,1,325,198,0.52,0.00,0.00,-0.80,0.00,0.17,0.00,-0.15,0.001,-0.027,0.000,0.222,-3.141,-0.000,0.311,0.000,0.307,-0.01,-0.00,0.01
0.140,takeoff,1,325,198,0.52,0.00,0.00,-0.80,0.00,0.20,0.00,-0.15,0.001,-0.027,0.000,0.217,-3.141,-0.000,0.304,0.000,0.307,-0.01,-0.00,0.01
0.156,takeoff,1,325,198,0.52,0.00,0.00,-0.80,0.00,0.20,0.00,-0.15,0.001,-0.027,0.000,0.217,-3.141,-0.000,0.304,0.000,0.307,-0.01,-0.00,0.01
0.156,takeoff,1,325,198,0.52,0.00,0.00,-0.80,0.00,0.20,0.00,-0.17,0.001,-0.029,0.000,0.217,-3.141,-0.000,0.307,0.000,0.306,-0.01,-0.00,0.01
0.156,takeoff,1,325,198,0.52,0.00,0.00,-0.80,0.00,0.20,0.00,-0.17,0.001,-0.029,0.000,0.217,-3.141,-0.000,0.307,0.000,0.306,-0.01,-0.00,0.01
0.156,takeoff,1,325,209,0.50,0.00,0.00,-0.80,0.00,0.20,0.00,-0.17,0.001,-0.029,0.000,0.212,-3.141,-0.000,0.300,0.000,0.306,-0.01,-0.00,0.01
0.156,takeoff,1,325,209,0.50,0.00,0.00,-0.80,0.00,0.20,0.00,-0.17,0.001,-0.029,0.000,0.212,-3.141,-0.000,0.300,0.000,0.306,-0.01,-0.00,0.01
0.156,takeoff,1,325,209,0.50,0.00,0.00,-0.80,0.00,0.23,0.00,-0.19,0.001,-0.033,0.000,0.212,-3.141,-0.000,0.306,0.000,0.304,-0.02,-0.00,0.01
0.156,takeoff,1,325,209,0.50,0.00,0.00,-0.80,0.00,0.23,0.00,-0.19,0.001,-0.033,0.000,0.212,-3.141,-0.000,0.306,0.000,0.304,-0.02,-0.00,0.01
0.172,takeoff,1,325,209,0.50,0.00,0.00,-0.80,0.00,0.23,0.00,-0.19,0.001,-0.033,0.000,0.201,-3.141,-0.000,0.293,0.000,0.305,-0.02,-0.00,0.01
0.172,takeoff,1,325,209,0.50,0.00,0.00,-0.80,0.00,0.23,0.00,-0.19,0.001,-0.033,0.000,0.201,-3.141,-0.000,0.293,0.000,0.305,-0.02,-0.00,0.01
0.172,takeoff,1,325,209,0.50,0.00,0.00,-0.80,0.00,0.23,0.00,-0.19,0.001,-0.033,0.000,0.201,-3.141,-0.000,0.293,0.000,0.305,-0.02,-0.00,0.01
0.172,takeoff,1,325,209,0.50,0.00,0.00,-0.80,0.00,0.23,0.00,-0.22,0.001,-0.037,0.000,0.201,-3.141,-0.000,0.298,0.000,0.303,-0.02,-0.00,0.01
0.172,takeoff,1,325,209,0.50,0.00,0.00,-0.80,0.00,0.26,0.00,-0.22,0.001,-0.037,0.000,0.196,-3.141,-0.000,0.291,0.000,0.303,-0.02,-0.00,0.01
0.172,takeoff,1,325,209,0.50,0.00,0.00,-0.80,0.00,0.26,0.00,-0.22,0.001,-0.037,0.000,0.196,-3.141,-0.000,0.291,0.000,0.303,-0.02,-0.00,0.01
0.187,takeoff,1,325,209,0.50,0.00,0.00,-0.80,0.00,0.26,0.00,-0.22,0.001,-0.037,0.000,0.196,-3.141,-0.000,0.291,0.000,0.303,-0.02,-0.00,0.01
0.187,takeoff,1,325,209,0.50,0.00,0.00,-0.80,0.00,0.26,0.00,-0.22,0.001,-0.037,0.000,0.196,-3.141,-0.000,0.291,0.000,0.303,-0.02,-0.00,0.01
0.187,takeoff,1,326,216,0.53,0.00,0.00,-0.80,0.00,0.26,0.00,-0.23,0.001,-0.039,0.000,0.190,-3.141,-0.000,0.287,0.000,0.302,-0.02,-0.00,0.00
0.187,takeoff,1,326,216,0.53,0.00,0.00,-0.80,0.00,0.26,0.00,-0.23,0.001,-0.039,0.000,0.190,-3.141,-0.000,0.287,0.000,0.302,-0.02,-0.00,0.00
0.187,takeoff,1,326,216,0.53,0.00,0.00,-0.80,0.00,0.29,0.00,-0.23,0.001,-0.039,0.000,0.190,-3.141,-0.000,0.287,0.000,0.302,-0.02,-0.00,0.00
0.187,takeoff,1,326,216,0.53,0.00,0.00,-0.80,0.00,0.29,0.00,-0.23,0.001,-0.039,0.000,0.185,-3.141,-0.000,0.280,0.000,0.302,-0.02,-0.00,0.00
0.187,takeoff,1,326,216,0.53,0.00,0.00,-0.80,0.00,0.29,0.00,-0.23,0.001,-0.039,0.000,0.185,-3.141,-0.000,0.280,0.000,0.302,-0.02,-0.00,0.00
0.203,takeoff,1,326,216,0.53,0.00,0.00,-0.80,0.00,0.29,0.00,-0.26,0.001,-0.043,0.000,0.185,-3.141,-0.000,0.285,0.000,0.300,-0.03,-0.00,0.00
0.203,takeoff,1,326,216,0.53,0.00,0.00,-0.80,0.00,0.29,0.00,-0.26,0.001,-0.043,0.000,0.185,-3.141,-0.000,0.285,0.000,0.300,-0.03,-0.00,0.00
0.203,takeoff,1,326,216,0.53,0.00,0.00,-0.80,0.00,0.29,0.00,-0.26,0.001,-0.043,0.000,0.174,-3.141,-0.000,0.271,0.000,0.300,-0.03,-0.00,0.00
0.203,takeoff,1,326,216,0.53,0.00,0.00,-0.80,0.00,0.32,0.00,-0.26,0.001,-0.043,0.000,0.174,-3.141,-0.000,0.271,0.000,0.300,-0.03,-0.00,0.00
0.203,takeoff,1,326,216,0.53,0.00,0.00,-0.80,0.00,0.32,0.00,-0.27,0.001,-0.044,0.000,0.174,-3.141,-0.000,0.274,0.000,0.299,-0.03,-0.00,-0.00
0.203,takeoff,1,326,216,0.53,0.00,0.00,-0.80,0.00,0.32,0.00,-0.27,0.001,-0.044,0.000,0.169,-3.141,-0.000,0.267,0.000,0.299,-0.03,-0.00,-0.00
0.218,takeoff,1,326,216,0.53,0.00,0.00,-0.80,0.00,0.32,0.00,-0.27,0.001,-0.044,0.000,0.169,-3.141,-0.000,0.267,0.000,0.300,-0.03,-0.00,-0.00
0.218,takeoff,1,326,216,0.53,0.00,0.00,-0.80,0.00,0.34,0.00,-0.30,0.001,-0.048,0.000,0.164,-3.141,-0.000,0.265,0.000,0.297,-0.04,-0.00,-0.01
0.218,takeoff,1,326,224,0.52,0.00,0.00,-0.80,0.00,0.34,0.00,-0.30,0.001,-0.048,0.000,0.164,-3.141,-0.000,0.265,0.000,0.297,-0.04,-0.00,-0.01
0.218,takeoff,1,326,224,0.52,0.00,0.00,-0.80,0.00,0.34,0.00,-0.30,0.001,-0.048,0.000,0.164,-3.141,-0.000,0.265,0.000,0.297,-0.04,-0.00,-0.01
0.218,takeoff,1,326,224,0.52,0.00,0.00,-0.80,0.00,0.34,0.00,-0.30,0.001,-0.048,0.000,0.164,-3.141,-0.000,0.265,0.000,0.297,-0.04,-0.00,-0.01
0.234,takeoff,1,326,224,0.52,0.00,0.00,-0.80,0.00,0.34,0.00,-0.31,0.001,-0.049,0.000,0.159,-3.141,-0.000,0.260,0.000,0.297,-0.04,-0.00,-0.01
0.234,takeoff,1,326,224,0.52,0.00,0.00,-0.80,0.00,0.37,0.00,-0.31,0.001,-0.049,0.000,0.159,-3.141,-0.000,0.260,0.000,0.297,-0.04,-0.00,-0.01
0.234,takeoff,1,326,224,0.52,0.00,0.00,-0.80,0.00,0.37,0.00,-0.31,0.001,-0.049,0.000,0.159,-3.141,-0.000,0.260,0.000,0.297,-0.04,-0.00,-0.01
0.234,takeoff,1,326,224,0.52,0.00,0.00,-0.80,0.00,0.37,0.00,-0.31,0.001,-0.049,0.000,0.154,-3.141,-0.000,0.254,0.000,0.297,-0.04,-0.00,-0.01
0.234,takeoff,1,326,224,0.52,0.00,0.00,-0.80,0.00,0.37,0.00,-0.34,0.001,-0.053,0.000,0.154,-3.141,-0.000,0.258,0.000,0.295,-0.04,-0.00,-0.01
0.234,takeoff,1,326,224,0.52,0.00,0.00,-0.80,0.00,0.37,0.00,-0.34,0.001,-0.053,0.000,0.154,-3.141,-0.000,0.258,0.000,0.295,-0.04,-0.00,-0.01
0.250,takeoff,1,326,224,0.52,0.00,0.00,-0.80,0.00,0.39,0.00,-0.34,0.001,-0.053,0.000,0.144,-3.141,-0.000,0.246,0.000,0.295,-0.04,-0.00,-0.01
0.250,takeoff,1,326,224,0.52,0.00,0.00,-0.80,0.00,0.39,0.00,-0.34,0.001,-0.053,0.000,0.144,-3.141,-0.000,0.246,0.000,0.295,-0.04,-0.00,-0.01
0.250,takeoff,1,326,224,0.52,0.00,0.00,-0.80,0.00,0.39,0.00,-0.36,0.001,-0.055,0.000,0.144,-3.141,-0.000,0.250,0.000,0.293,-0.05,-0.00,-0.02
0.250,takeoff,1,326,224,0.52,0.00,0.00,-0.80,0.00,0.39,0.00,-0.36,0.001,-0.055,0.000,0.144,-3.141,-0.000,0.250,0.000,0.293,-0.05,-0.00,-0.02
0.250,takeoff,1,326,224,0.52,0.00,0.00,-0.80,0.00,0.39,0.00,-0.36,0.001,-0.055,0.000,0.140,-3.141,-0.000,0.244,0.000,0.293,-0.05,-0.00,-0.02
0.250,takeoff,1,326,232,0.53,0.00,0.00,-0.80,0.00,0.39,0.00,-0.36,0.001,-0.055,0.000,0.140,-3.141,-0.000,0.244,0.000,0.293,-0.05,-0.00,-0.02
0.265,takeoff,1,326,232,0.53,0.00,0.00,-0.80,0.00,0.42,0.00,-0.36,0.001,-0.055,0.000,0.140,-3.141,-0.000,0.244,0.000,0.294,-0.05,-0.00,-0.02
0.265,takeoff,1,326,232,0.53,0.00,0.00,-0.80,0.00,0.42,0.00,-0.37,0.001,-0.057,0.000,0.140,-3.141,-0.000,0.246,0.000,0.293,-0.05,-0.00,-0.02
0.265,takeoff,1,326,232,0.53,0.00,0.00,-0.80,0.00,0.42,0.00,-0.37,0.001,-0.057,0.000,0.135,-3.141,-0.000,0.240,0.000,0.293,-0.05,-0.00,-0.02
0.265,takeoff,1,326,232,0.53,0.00,0.00,-0.80,0.00,0.42,0.00,-0.37,0.001,-0.057,0.000,0.135,-3.141,-0.000,0.240,0.000,0.293,-0.05,-0.00,-0.02
0.265,takeoff,1,326,232,0.53,0.00,0.00,-0.80,0.00,0.42,0.00,-0.37,0.001,-0.057,0.000,0.135,-3.141,-0.000,0.240,0.000,0.293,-0.05,-0.00,-0.02
0.265,takeoff,1,326,232,0.53,0.00,0.00,-0.80,0.00,0.42,0.00,-0.37,0.001,-0.057,0.000,0.135,-3.141,-0.000,0.240,0.000,0.293,-0.05,-0.00,-0.02
0.265,takeoff,1,326,232,0.53,0.00,0.00,-0.80,0.00,0.44,0.00,-0.39,0.001,-0.059,0.000,0.126,-3.141,-0.000,0.232,0.000,0.291,-0.06,-0.00,-0.03
0.281,takeoff,1,326,232,0.53,0.00,0.00,-0.80,0.00,0.44,0.00,-0.39,0.001,-0.059,0.000,0.126,-3.141,-0.000,0.232,0.000,0.292,-0.06,-0.00,-0.03
0.281,takeoff,1,326,232,0.53,0.00,0.00,-0.80,0.00,0.44,0.00,-0.39,0.001,-0.059,0.000,0.126,-3.141,-0.000,0.232,0.000,0.292,-0.06,-0.00,-0.03
0.281,takeoff,1,326,232,0.53,0.00,0.00,-0.80,0.00,0.44,0.00,-0.39,0.001,-0.059,0.000,0.122,-3.141,-0.000,0.226,0.000,0.292,-0.06,-0.00,-0.03
0.281,takeoff,1,326,232,0.53,0.00,0.00,-0.80,0.00,0.44,0.00,-0.40,0.001,-0.060,0.000,0.122,-3.141,-0.000,0.228,0.000,0.291,-0.06,-0.00,-0.03
0.281,takeoff,1,326,232,0.53,0.00,0.00,-0.80,0.00,0.46,0.00,-0.40,0.001,-0.060,0.000,0.122,-3.141,-0.000,0.228,0.000,0.291,-0.06,-0.00,-0.03
0.281,takeoff,1,326,232,0.53,0.00,0.00,-0.80,0.00,0.46,0.00,-0.40,0.001,-0.060,0.000,0.122,-3.141,-0.000,0.228,0.000,0.291,-0.06,-0.00,-0.03
0.281,takeoff,1,326,239,0.52,0.00,0.00,-0.80,0.00,0.46,0.00,-0.40,0.001,-0.060,0.000,0.118,-3.141,-0.000,0.222,0.000,0.291,-0.06,-0.00,-0.03
0.297,takeoff,1,326,239,0.52,0.00,0.00,-0.80,0.00,0.46,0.00,-0.42,0.001,-0.062,0.000,0.118,-3.141,-0.000,0.225,0.000,0.290,-0.07,-0.00,-0.03
0.297,takeoff,1,326,239,0.52,0.00,0.00,-0.80,0.00,0.46,0.00,-0.42,0.001,-0.062,0.000,0.118,-3.141,-0.000,0.225,0.000,0.290,-0.07,-0.00,-0.03
0.297,takeoff,1,326,239,0.52,0.00,0.00,-0.80,0.00,0.46,0.00,-0.42,0.001,-0.062,0.000,0.113,-3.141,-0.000,0.220,0.000,0.290,-0.07,-0.00,-0.03
0.297,takeoff,1,326,239,0.52,0.00,0.00,-0.80,0.00,0.48,0.00,-0.42,0.001,-0.062,0.000,0.113,-3.141,-0.000,0.220,0.000,0.290,-0.07,-0.00,-0.03
0.297,takeoff,1,326,239,0.52,0.00,0.00,-0.80,0.00,0.48,0.00,-0.42,0.001,-0.062,0.000,0.113,-3.141,-0.000,0.220,0.000,0.290,-0.07,-0.00,-0.03
0.297,takeoff,1,326,239,0.52,0.00,0.00,-0.80,0.00,0.48,0.00,-0.42,0.001,-0.063,0.000,0.105,-3.141,-0.000,0.211,0.000,0.289,-0.07,-0.00,-0.04
0.312,takeoff,1,326,239,0.52,0.00,0.00,-0.80,0.00,0.48,0.00,-0.42,0.001,-0.063,0.000,0.105,-3.141,-0.000,0.211,0.000,0.290,-0.07,-0.00,-0.04
0.312,takeoff,1,326,239,0.52,0.00,0.00,-0.80,0.00,0.48,0.00,-0.42,0.001,-0.063,0.000,0.105,-3.141,-0.000,0.211,0.000,0.290,-0.07,-0.00,-0.04
0.312,takeoff,1,326,239,0.52,0.00,0.00,-0.80,0.00,0.50,0.00,-0.42,0.001,-0.063,0.000,0.105,-3.141,-0.000,0.211,0.000,0.290,-0.07,-0.00,-0.04
0.312,takeoff,1,326,239,0.52,0.00,0.00,-0.80,0.00,0.50,0.00,-0.43,0.001,-0.065,0.000,0.101,-3.141,-0.000,0.208,0.000,0.289,-0.08,-0.00,-0.04
0.312,takeoff,1,326,239,0.52,0.00,0.00,-0.80,0.00,0.50,0.00,-0.43,0.001,-0.065,0.000,0.101,-3.141,-0.000,0.208,0.000,0.289,-0.08,-0.00,-0.04
0.312,takeoff,1,326,239,0.52,0.00,0.00,-0.80,0.00,0.50,0.00,-0.43,0.001,-0.065,0.000,0.101,-3.141,-0.000,0.208,0.000,0.289,-0.08,-0.00,-0.04
0.328,takeoff,1,326,239,0.52,0.00,0.00,-0.80,0.00,0.50,0.00,-0.43,0.001,-0.065,0.000,0.097,-3.141,-0.000,0.203,0.000,0.289,-0.08,-0.00,-0.04
0.328,takeoff,1,326,248,0.53,0.00,0.00,-0.80,0.00,0.50,0.00,-0.44,0.001,-0.066,0.000,0.097,-3.141,-0.000,0.204,0.000,0.289,-0.09,-0.00,-0.05
0.328,takeoff,1,326,248,0.53,0.00,0.00,-0.80,0.00,0.52,0.00,-0.44,0.001,-0.066,0.000,0.097,-3.141,-0.000,0.204,0.000,0.289,-0.09,-0.00,-0.05
0.328,takeoff,1,326,248,0.53,0.00,0.00,-0.80,0.00,0.52,0.00,-0.44,0.001,-0.066,0.000,0.097,-3.141,-0.000,0.204,0.000,0.289,-0.09,-0.00,-0.05
0.328,takeoff,1,326,248,0.53,0.00,0.00,-0.80,0.00,0.52,0.00,-0.44,0.001,-0.066,0.000,0.093,-3.141,-0.000,0.199,0.000,0.289,-0.09,-0.00,-0.05
0.328,takeoff,1,326,248,0.53,0.00,0.00,-0.80,0.00,0.52,0.00,-0.44,0.001,-0.066,0.000,0.093,-3.141,-0.000,0.199,0.000,0.289,-0.09,-0.00,-0.05
0.343,takeoff,1,326,248,0.53,0.00,0.00,-0.80,0.00,0.52,0.00,-0.45,0.001,-0.068,0.000,0.093,-3.141,-0.000,0.202,0.000,0.288,-0.09,-0.00,-0.05
0.343,takeoff,1,326,248,0.53,0.00,0.00,-0.80,0.00,0.52,0.00,-0.45,0.001,-0.068,0.000,0.093,-3.141,-0.000,0.202,0.000,0.288,-0.09,-0.00,-0.05
0.343,takeoff,1,326,248,0.53,0.00,0.00,-0.80,0.00,0.52,0.00,-0.45,0.001,-0.068,0.000,0.090,-3.141,-0.000,0.197,0.000,0.288,-0.09,-0.00,-0.05
0.343,takeoff,1,326,248,0.53,0.00,0.00,-0.80,0.00,0.52,0.00,-0.45,0.001,-0.068,0.000,0.090,-3.141,-0.000,0.197,0.000,0.288,-0.09,-0.00,-0.05
0.343,takeoff,1,326,248,0.53,0.00,0.00,-0.80,0.00,0.52,0.00,-0.46,0.001,-0.069,0.000,0.090,-3.141,-0.000,0.199,0.000,0.287,-0.10,-0.00,-0.06
0.343,takeoff,1,326,248,0.53,0.00,0.00,-0.80,0.00,0.52,0.00,-0.46,0.001,-0.069,0.000,0.090,-3.141,-0.000,0.199,0.000,0.287,-0.10,-0.00,-0.06
0.343,takeoff,1,326,248,0.53,0.00,0.00,-0.80,0.00,0.52,0.00,-0.46,0.001,-0.069,0.000,0.086,-3.141,-0.000,0.194,0.000,0.287,-0.10,-0.00,-0.06
0.359,takeoff,1,326,248,0.53,0.00,0.00,-0.80,0.00,0.54,0.00,-0.46,0.001,-0.069,0.000,0.086,-3.141,-0.000,0.194,0.000,0.287,-0.10,-0.00,-0.06
0.359,takeoff,1,326,248,0.53,0.00,0.00,-0.80,0.00,0.54,0.00,-0.46,0.001,-0.069,0.000,0.086,-3.141,-0.000,0.194,0.000,0.287,-0.10,-0.00,-0.06
0.359,takeoff,1,326,253,0.52,0.00,0.00,-0.80,0.00,0.54,0.00,-0.47,0.001,-0.070,0.000,0.080,-3.141,-0.000,0.187,0.000,0.287,-0.10,-0.00,-0.06
0.359,takeoff,1,326,253,0.52,0.00,0.00,-0.80,0.00,0.54,0.00,-0.47,0.001,-0.070,0.000,0.080,-3.141,-0.000,0.187,0.000,0.287,-0.10,-0.00,-0.06
0.359,takeoff,1,326,253,0.52,0.00,0.00,-0.80,0.00,0.54,0.00,-0.47,0.001,-0.070,0.000,0.080,-3.141,-0.000,0.187,0.000,0.287,-0.10,-0.00,-0.06
