t,phase,found,cx,cy,conf,cmd_vx,cmd_vy,cmd_vz,cmd_yawrate,vbx,vby,vd,roll_des,pitch_des,roll,pitch,yaw,roll_q,pitch_q,yaw_q,thrust,x,y,z
0.140,takeoff,1,325,200,0.52,0.00,0.00,-0.80,0.00,0.18,0.00,-0.14,-0.000,-0.024,0.000,0.223,-3.141,0.000,0.309,0.000,0.308,-0.01,-0.00,0.01
0.140,takeoff,1,325,200,0.52,0.00,0.00,-0.80,0.00,0.18,0.00,-0.15,-0.000,-0.026,0.000,0.223,-3.141,0.000,0.312,0.000,0.307,-0.01,-0.00,0.01
0.140,takeoff,1,325,200,0.52,0.00,0.00,-0.80,0.00,0.18,0.00,-0.15,-0.000,-0.026,0.000,0.223,-3.141,0.000,0.312,0.000,0.307,-0.01,-0.00,0.01
0.140,takeoff,1,325,200,0.52,0.00,0.00,-0.80,0.00,0.18,0.00,-0.15,-0.000,-0.026,0.000,0.218,-3.141,0.000,0.305,0.000,0.307,-0.01,-0.00,0.01
0.140,takeoff,1,325,200,0.52,0.00,0.00,-0.80,0.00,0.18,0.00,-0.15,-0.000,-0.026,0.000,0.218,-3.141,0.000,0.305,0.000,0.307,-0.01,-0.00,0.01
0.156,takeoff,1,325,200,0.52,0.00,0.00,-0.80,0.00,0.21,0.00,-0.17,-0.000,-0.030,0.000,0.218,-3.141,0.000,0.310,0.000,0.306,-0.01,-0.00,0.01
0.156,takeoff,1,325,200,0.52,0.00,0.00,-0.80,0.00,0.21,0.00,-0.17,-0.000,-0.030,0.000,0.218,-3.141,0.000,0.310,0.000,0.306,-0.01,-0.00,0.01
0.156,takeoff,1,325,200,0.52,0.00,0.00,-0.80,0.00,0.21,0.00,-0.17,-0.000,-0.030,0.000,0.213,-3.141,0.000,0.303,0.000,0.306,-0.01,-0.00,0.01
0.156,takeoff,1,325,200,0.52,0.00,0.00,-0.80,0.00,0.21,0.00,-0.17,-0.000,-0.030,0.000,0.213,-3.141,0.000,0.303,0.000,0.306,-0.01,-0.00,0.01
0.156,takeoff,1,325,200,0.52,0.00,0.00,-0.80,0.00,0.21,0.00,-0.17,-0.000,-0.030,0.000,0.213,-3.141,0.000,0.303,0.000,0.306,-0.01,-0.00,0.01
0.156,takeoff,1,325,209,0.51,0.00,0.00,-0.80,0.00,0.21,0.00,-0.19,-0.000,-0.032,0.000,0.207,-3.141,0.000,0.299,0.000,0.305,-0.02,-0.00,0.01
0.156,takeoff,1,325,209,0.51,0.00,0.00,-0.80,0.00,0.24,0.00,-0.19,-0.000,-0.032,0.000,0.207,-3.141,0.000,0.299,0.000,0.305,-0.02,-0.00,0.01
0.172,takeoff,1,325,209,0.51,0.00,0.00,-0.80,0.00,0.24,0.00,-0.19,-0.000,-0.032,0.000,0.207,-3.141,0.000,0.299,0.000,0.305,-0.02,-0.00,0.01
0.172,takeoff,1,325,209,0.51,0.00,0.00,-0.80,0.00,0.24,0.00,-0.19,-0.000,-0.032,0.000,0.207,-3.141,0.000,0.299,0.000,0.305,-0.02,-0.00,0.01
0.172,takeoff,1,325,209,0.51,0.00,0.00,-0.80,0.00,0.24,0.00,-0.21,-0.000,-0.036,0.000,0.197,-3.141,0.000,0.291,0.000,0.303,-0.02,-0.00,0.01
0.172,takeoff,1,325,209,0.51,0.00,0.00,-0.80,0.00,0.24,0.00,-0.21,-0.000,-0.036,0.000,0.197,-3.141,0.000,0.291,0.000,0.303,-0.02,-0.00,0.01
0.172,takeoff,1,325,209,0.51,0.00,0.00,-0.80,0.00,0.24,0.00,-0.21,-0.000,-0.036,0.000,0.197,-3.141,0.000,0.291,0.000,0.303,-0.02,-0.00,0.01
0.172,takeoff,1,325,209,0.51,0.00,0.00,-0.80,0.00,0.27,0.00,-0.21,-0.000,-0.036,0.000,0.191,-3.141,0.000,0.285,0.000,0.303,-0.02,-0.00,0.01
0.187,takeoff,1,325,209,0.51,0.00,0.00,-0.80,0.00,0.27,0.00,-0.21,-0.000,-0.036,0.000,0.191,-3.141,0.000,0.285,0.000,0.304,-0.02,-0.00,0.01
0.187,takeoff,1,325,209,0.51,0.00,0.00,-0.80,0.00,0.27,0.00,-0.23,-0.000,-0.038,0.000,0.191,-3.141,0.000,0.287,0.000,0.302,-0.02,-0.00,0.00
0.187,takeoff,1,325,209,0.51,0.00,0.00,-0.80,0.00,0.27,0.00,-0.23,-0.000,-0.038,0.000,0.191,-3.141,0.000,0.287,0.000,0.302,-0.02,-0.00,0.00
0.187,takeoff,1,325,209,0.51,0.00,0.00,-0.80,0.00,0.27,0.00,-0.23,-0.000,-0.038,-0.000,0.186,-3.141,0.000,0.280,0.000,0.302,-0.02,-0.00,0.00
0.187,takeoff,1,325,209,0.51,0.00,0.00,-0.80,0.00,0.29,0.00,-0.23,-0.000,-0.038,-0.000,0.186,-3.141,0.000,0.280,0.000,0.302,-0.02,-0.00,0.00
0.187,takeoff,1,325,209,0.51,0.00,0.00,-0.80,0.00,0.29,0.00,-0.25,-0.000,-0.042,-0.000,0.186,-3.141,0.000,0.284,0.000,0.300,-0.02,-0.00,0.00
0.187,takeoff,1,326,217,0.51,0.00,0.00,-0.80,0.00,0.29,0.00,-0.25,-0.000,-0.042,-0.000,0.186,-3.141,0.000,0.284,0.000,0.300,-0.02,-0.00,0.00
0.203,takeoff,1,326,217,0.51,0.00,0.00,-0.80,0.00,0.29,0.00,-0.25,-0.000,-0.042,-0.000,0.177,-3.141,0.000,0.274,0.000,0.301,-0.02,-0.00,0.00
0.203,takeoff,1,326,217,0.51,0.00,0.00,-0.80,0.00,0.29,0.00,-0.25,-0.000,-0.042,-0.000,0.177,-3.141,0.000,0.274,0.000,0.301,-0.02,-0.00,0.00
0.203,takeoff,1,326,217,0.51,0.00,0.00,-0.80,0.00,0.29,0.00,-0.28,-0.000,-0.045,-0.000,0.177,-3.141,0.000,0.278,0.000,0.299,-0.03,-0.00,-0.00
0.203,takeoff,1,326,217,0.51,0.00,0.00,-0.80,0.00,0.32,0.00,-0.28,-0.000,-0.045,-0.000,0.172,-3.141,0.000,0.271,0.000,0.299,-0.03,-0.00,-0.00
0.203,takeoff,1,326,217,0.51,0.00,0.00,-0.80,0.00,0.32,0.00,-0.28,-0.000,-0.045,-0.000,0.172,-3.141,0.000,0.271,0.000,0.299,-0.03,-0.00,-0.00
0.203,takeoff,1,326,217,0.51,0.00,0.00,-0.80,0.00,0.32,0.00,-0.28,-0.000,-0.045,-0.000,0.172,-3.141,0.000,0.271,0.000,0.299,-0.03,-0.00,-0.00
0.219,takeoff,1,326,217,0.51,0.00,0.00,-0.80,0.00,0.32,0.00,-0.28,-0.000,-0.045,-0.000,0.172,-3.141,0.000,0.271,0.000,0.299,-0.03,-0.00,-0.00
0.219,takeoff,1,326,217,0.51,0.00,0.00,-0.80,0.00,0.32,0.00,-0.29,-0.000,-0.047,-0.000,0.167,-3.141,0.000,0.267,0.000,0.298,-0.03,-0.00,-0.00
0.219,takeoff,1,326,217,0.51,0.00,0.00,-0.80,0.00,0.32,0.00,-0.29,-0.000,-0.047,-0.000,0.167,-3.141,0.000,0.267,0.000,0.298,-0.03,-0.00,-0.00
0.219,takeoff,1,326,217,0.51,0.00,0.00,-0.80,0.00,0.35,0.00,-0.29,-0.000,-0.047,-0.000,0.167,-3.141,0.000,0.267,0.000,0.298,-0.03,-0.00,-0.00
0.219,takeoff,1,326,217,0.51,0.00,0.00,-0.80,0.00,0.35,0.00,-0.29,-0.000,-0.047,-0.000,0.167,-3.141,0.000,0.267,0.000,0.298,-0.03,-0.00,-0.00
0.219,takeoff,1,326,217,0.51,0.00,0.00,-0.80,0.00,0.35,0.00,-0.32,-0.000,-0.050,-0.000,0.157,-3.141,0.000,0.258,0.000,0.296,-0.04,-0.00,-0.01
0.219,takeoff,1,326,217,0.51,0.00,0.00,-0.80,0.00,0.35,0.00,-0.32,-0.000,-0.050,-0.000,0.157,-3.141,0.000,0.258,0.000,0.296,-0.04,-0.00,-0.01
0.234,takeoff,1,326,227,0.52,0.00,0.00,-0.80,0.00,0.35,0.00,-0.32,-0.000,-0.050,-0.000,0.157,-3.141,0.000,0.258,0.000,0.296,-0.04,-0.00,-0.01
0.234,takeoff,1,326,227,0.52,0.00,0.00,-0.80,0.00,0.37,0.00,-0.32,-0.000,-0.050,-0.000,0.157,-3.141,0.000,0.258,0.000,0.296,-0.04,-0.00,-0.01
0.234,takeoff,1,326,227,0.52,0.00,0.00,-0.80,0.00,0.37,0.00,-0.32,-0.000,-0.050,-0.000,0.152,-3.141,0.000,0.252,0.000,0.296,-0.04,-0.00,-0.01
0.234,takeoff,1,326,227,0.52,0.00,0.00,-0.80,0.00,0.37,0.00,-0.33,-0.000,-0.051,-0.000,0.152,-3.141,0.000,0.254,0.000,0.295,-0.04,-0.00,-0.01
0.234,takeoff,1,326,227,0.52,0.00,0.00,-0.80,0.00,0.37,0.00,-0.33,-0.000,-0.051,-0.000,0.152,-3.141,0.000,0.254,0.000,0.295,-0.04,-0.00,-0.01
0.234,takeoff,1,326,227,0.52,0.00,0.00,-0.80,0.00,0.37,0.00,-0.33,-0.000,-0.051,-0.000,0.152,-3.141,0.000,0.254,0.000,0.295,-0.04,-0.00,-0.01
0.234,takeoff,1,326,227,0.52,0.00,0.00,-0.80,0.00,0.37,0.00,-0.33,-0.000,-0.051,-0.000,0.147,-3.141,0.000,0.248,0.000,0.295,-0.04,-0.00,-0.01
0.250,takeoff,1,326,227,0.52,0.00,0.00,-0.80,0.00,0.40,0.00,-0.35,-0.000,-0.054,-0.000,0.147,-3.141,0.000,0.251,0.000,0.294,-0.05,-0.00,-0.02
0.250,takeoff,1,326,227,0.52,0.00,0.00,-0.80,0.00,0.40,0.00,-0.35,-0.000,-0.054,-0.000,0.147,-3.141,0.000,0.251,0.000,0.294,-0.05,-0.00,-0.02
0.250,takeoff,1,326,227,0.52,0.00,0.00,-0.80,0.00,0.40,0.00,-0.35,-0.000,-0.054,-0.000,0.147,-3.141,0.000,0.251,0.000,0.294,-0.05,-0.00,-0.02
0.250,takeoff,1,326,227,0.52,0.00,0.00,-0.80,0.00,0.40,0.00,-0.35,-0.000,-0.054,-0.000,0.138,-3.141,0.000,0.240,0.000,0.294,-0.05,-0.00,-0.02
0.250,takeoff,1,326,227,0.52,0.00,0.00,-0.80,0.00,0.40,0.00,-0.35,-0.000,-0.054,-0.000,0.138,-3.141,0.000,0.240,0.000,0.294,-0.05,-0.00,-0.02
0.250,takeoff,1,326,227,0.52,0.00,0.00,-0.80,0.00,0.40,0.00,-0.37,-0.000,-0.056,-0.000,0.138,-3.141,0.000,0.241,0.000,0.293,-0.05,-0.00,-0.02
0.250,takeoff,1,326,227,0.52,0.00,0.00,-0.80,0.00,0.42,0.00,-0.37,-0.000,-0.056,-0.000,0.138,-3.141,0.000,0.241,0.000,0.293,-0.05,-0.00,-0.02
0.265,takeoff,1,326,227,0.52,0.00,0.00,-0.80,0.00,0.42,0.00,-0.37,-0.000,-0.056,-0.000,0.133,-3.141,0.000,0.236,0.000,0.293,-0.05,-0.00,-0.02
0.265,takeoff,1,326,234,0.52,0.00,0.00,-0.80,0.00,0.42,0.00,-0.37,-0.000,-0.056,-0.000,0.133,-3.141,0.000,0.236,0.000,0.293,-0.05,-0.00,-0.02
0.265,takeoff,1,326,234,0.52,0.00,0.00,-0.80,0.00,0.42,0.00,-0.39,-0.000,-0.058,-0.000,0.133,-3.141,0.000,0.239,0.000,0.292,-0.06,-0.00,-0.02
0.265,takeoff,1,326,234,0.52,0.00,0.00,-0.80,0.00,0.42,0.00,-0.39,-0.000,-0.058,-0.000,0.128,-3.141,0.000,0.233,0.000,0.292,-0.06,-0.00,-0.02
0.281,takeoff,1,326,234,0.52,0.00,0.00,-0.80,0.00,0.44,0.00,-0.39,-0.000,-0.058,-0.000,0.128,-3.141,0.000,0.233,0.000,0.292,-0.06,-0.00,-0.02
0.281,takeoff,1,326,234,0.52,0.00,0.00,-0.80,0.00,0.44,0.00,-0.40,-0.000,-0.059,-0.000,0.128,-3.141,0.000,0.235,0.000,0.291,-0.06,-0.00,-0.03
0.281,takeoff,1,326,234,0.52,0.00,0.00,-0.80,0.00,0.44,0.00,-0.40,-0.000,-0.059,-0.000,0.124,-3.141,0.000,0.229,0.000,0.291,-0.06,-0.00,-0.03
0.281,takeoff,1,326,234,0.52,0.00,0.00,-0.80,0.00,0.44,0.00,-0.40,-0.000,-0.059,-0.000,0.124,-3.141,0.000,0.229,0.000,0.291,-0.06,-0.00,-0.03
0.281,takeoff,1,326,234,0.52,0.00,0.00,-0.80,0.00,0.44,0.00,-0.40,-0.000,-0.059,-0.000,0.124,-3.141,0.000,0.229,0.000,0.291,-0.06,-0.00,-0.03
0.281,takeoff,1,326,234,0.52,0.00,0.00,-0.80,0.00,0.45,0.00,-0.40,-0.000,-0.059,-0.000,0.124,-3.141,0.000,0.229,0.000,0.291,-0.06,-0.00,-0.03
0.281,takeoff,1,326,234,0.52,0.00,0.00,-0.80,0.00,0.45,0.00,-0.41,-0.000,-0.062,-0.000,0.115,-3.141,0.000,0.221,0.000,0.290,-0.07,-0.00,-0.03
0.281,takeoff,1,326,241,0.52,0.00,0.00,-0.80,0.00,0.45,0.00,-0.41,-0.000,-0.062,-0.000,0.115,-3.141,0.000,0.221,0.000,0.290,-0.07,-0.00,-0.03
0.297,takeoff,1,326,241,0.52,0.00,0.00,-0.80,0.00,0.45,0.00,-0.41,-0.000,-0.062,-0.000,0.115,-3.141,0.000,0.221,0.000,0.290,-0.07,-0.00,-0.03
0.297,takeoff,1,326,241,0.52,0.00,0.00,-0.80,0.00,0.45,0.00,-0.41,-0.000,-0.062,-0.000,0.115,-3.141,0.000,0.221,0.000,0.290,-0.07,-0.00,-0.03
0.297,takeoff,1,326,241,0.52,0.00,0.00,-0.80,0.00,0.45,0.00,-0.42,-0.000,-0.063,-0.000,0.111,-3.141,0.000,0.217,0.000,0.290,-0.07,-0.00,-0.03
0.297,takeoff,1,326,241,0.52,0.00,0.00,-0.80,0.00,0.47,0.00,-0.42,-0.000,-0.063,-0.000,0.111,-3.141,0.000,0.217,0.000,0.290,-0.07,-0.00,-0.03
0.297,takeoff,1,326,241,0.52,0.00,0.00,-0.80,0.00,0.47,0.00,-0.42,-0.000,-0.063,-0.000,0.111,-3.141,0.000,0.217,0.000,0.290,-0.07,-0.00,-0.03
0.297,takeoff,1,326,241,0.52,0.00,0.00,-0.80,0.00,0.47,0.00,-0.42,-0.000,-0.063,-0.000,0.111,-3.141,0.000,0.217,0.000,0.290,-0.07,-0.00,-0.03
0.312,takeoff,1,326,241,0.52,0.00,0.00,-0.80,0.00,0.47,0.00,-0.42,-0.000,-0.063,-0.000,0.107,-3.141,0.000,0.212,0.000,0.290,-0.07,-0.00,-0.03
0.312,takeoff,1,326,241,0.52,0.00,0.00,-0.80,0.00,0.47,0.00,-0.43,-0.000,-0.064,-0.000,0.107,-3.141,0.000,0.214,0.000,0.289,-0.08,-0.00,-0.04
0.312,takeoff,1,326,241,0.52,0.00,0.00,-0.80,0.00,0.47,0.00,-0.43,-0.000,-0.064,-0.000,0.107,-3.141,0.000,0.214,0.000,0.289,-0.08,-0.00,-0.04
0.312,takeoff,1,326,241,0.52,0.00,0.00,-0.80,0.00,0.49,0.00,-0.43,-0.000,-0.064,-0.000,0.107,-3.141,0.000,0.214,0.000,0.289,-0.08,-0.00,-0.04
0.312,takeoff,1,326,241,0.52,0.00,0.00,-0.80,0.00,0.49,0.00,-0.43,-0.000,-0.064,-0.000,0.099,-3.141,0.000,0.204,0.000,0.289,-0.08,-0.00,-0.04
0.312,takeoff,1,326,241,0.52,0.00,0.00,-0.80,0.00,0.49,0.00,-0.43,-0.000,-0.064,-0.000,0.099,-3.141,0.000,0.204,0.000,0.289,-0.08,-0.00,-0.04
0.312,takeoff,1,326,241,0.52,0.00,0.00,-0.80,0.00,0.49,0.00,-0.44,-0.000,-0.065,-0.000,0.099,-3.141,0.000,0.206,0.000,0.289,-0.08,-0.00,-0.04
0.312,takeoff,1,326,241,0.52,0.00,0.00,-0.80,0.00,0.49,0.00,-0.44,-0.000,-0.065,-0.000,0.099,-3.141,0.000,0.206,0.000,0.289,-0.08,-0.00,-0.04
0.328,takeoff,1,326,241,0.52,0.00,0.00,-0.80,0.00,0.49,0.00,-0.44,-0.000,-0.065,-0.000,0.095,-3.141,0.000,0.201,0.000,0.289,-0.08,-0.00,-0.04
0.328,takeoff,1,326,248,0.52,0.00,0.00,-0.80,0.00,0.49,0.00,-0.44,-0.000,-0.065,-0.000,0.095,-3.141,0.000,0.201,0.000,0.289,-0.08,-0.00,-0.04
0.328,takeoff,1,326,248,0.52,0.00,0.00,-0.80,0.00,0.52,0.00,-0.44,-0.000,-0.065,-0.000,0.095,-3.141,0.000,0.201,0.000,0.289,-0.08,-0.00,-0.04
0.328,takeoff,1,326,248,0.52,0.00,0.00,-0.80,0.00,0.52,0.00,-0.45,-0.000,-0.067,-0.000,0.095,-3.141,0.000,0.203,0.000,0.288,-0.09,-0.00,-0.05
0.328,takeoff,1,326,248,0.52,0.00,0.00,-0.80,0.00,0.52,0.00,-0.45,-0.000,-0.067,-0.000,0.091,-3.141,0.000,0.198,0.000,0.288,-0.09,-0.00,-0.05
0.328,takeoff,1,326,248,0.52,0.00,0.00,-0.80,0.00,0.52,0.00,-0.45,-0.000,-0.067,-0.000,0.091,-3.141,0.000,0.198,0.000,0.288,-0.09,-0.00,-0.05
0.344,takeoff,1,326,248,0.52,0.00,0.00,-0.80,0.00,0.52,0.00,-0.45,-0.000,-0.067,-0.000,0.091,-3.141,0.000,0.198,0.000,0.288,-0.09,-0.00,-0.05
0.344,takeoff,1,326,248,0.52,0.00,0.00,-0.80,0.00,0.52,0.00,-0.45,-0.000,-0.067,-0.000,0.091,-3.141,0.000,0.198,0.000,0.288,-0.09,-0.00,-0.05
