t,phase,found,cx,cy,wpx,hpx,conf,cmd_vx,cmd_vy,cmd_vz,cmd_yawrate,vbx,vby,vd,roll_des,pitch_des,roll,pitch,yaw,roll_q,pitch_q,yaw_q,thrust,x,y,z
14.985,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.22,0.00,-1.08
14.985,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.22,0.00,-1.08
15.000,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.22,0.00,-1.08
15.000,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.23,0.00,-1.08
15.000,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.23,0.00,-1.08
15.000,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.23,0.00,-1.08
15.000,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.23,0.00,-1.08
15.000,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.23,0.00,-1.08
15.000,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.23,0.00,-1.08
15.000,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.23,0.00,-1.08
15.016,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.23,0.00,-1.08
15.016,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.23,0.00,-1.08
15.016,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.25,0.00,-1.08
15.016,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.25,0.00,-1.08
15.016,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.25,0.00,-1.08
15.032,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.25,0.00,-1.08
15.032,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.25,0.00,-1.08
15.032,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.25,0.00,-1.08
15.032,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.25,0.00,-1.08
15.032,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.26,0.00,-1.08
15.047,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.26,0.00,-1.08
15.047,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.26,0.00,-1.08
15.047,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.27,0.00,-1.08
15.047,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.27,0.00,-1.08
15.047,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.27,0.00,-1.08
15.063,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.27,0.00,-1.08
15.063,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.28,0.00,-1.08
15.063,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.28,0.00,-1.08
15.063,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.28,0.00,-1.08
15.063,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.28,0.00,-1.08
15.063,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.28,0.00,-1.08
15.079,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.28,0.00,-1.08
15.079,servo,1,330,308,77,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.28,0.00,-1.08
15.079,servo,1,330,308,77,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.28,0.00,-1.08
15.079,servo,1,330,308,77,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.29,0.00,-1.08
15.079,servo,1,330,308,77,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.29,0.00,-1.08
15.094,servo,1,330,308,77,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.29,0.00,-1.08
15.094,servo,1,330,308,77,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.30,0.00,-1.08
15.094,servo,1,330,308,77,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.30,0.00,-1.08
15.094,servo,1,330,308,77,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.30,0.00,-1.08
15.094,servo,1,330,308,77,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.30,0.00,-1.08
15.094,servo,1,330,308,77,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.31,0.00,-1.08
15.110,servo,1,330,308,77,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.31,0.00,-1.08
15.110,servo,1,330,308,77,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.31,0.00,-1.08
15.110,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.31,0.00,-1.08
15.110,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.32,0.00,-1.08
15.110,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.32,0.00,-1.08
15.110,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.32,0.00,-1.08
15.125,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.32,0.00,-1.08
15.125,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.33,0.00,-1.08
15.125,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.33,0.00,-1.08
15.125,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.33,0.00,-1.08
15.125,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.33,0.00,-1.08
15.125,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.33,0.00,-1.08
15.125,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.34,0.00,-1.08
15.141,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.34,0.00,-1.08
15.141,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.34,0.00,-1.08
15.141,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.34,0.00,-1.08
15.141,servo,1,331,308,76,104,0.45,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.34,0.00,-1.08
15.141,servo,1,330,308,77,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.34,0.00,-1.08
15.141,servo,1,330,308,77,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.34,0.00,-1.08
15.141,servo,1,330,308,77,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.34,0.00,-1.08
15.157,servo,1,330,308,77,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.34,0.00,-1.08
15.157,servo,1,330,308,77,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.35,0.00,-1.08
15.157,servo,1,330,308,77,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.35,0.00,-1.08
15.157,servo,1,330,308,77,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.35,0.00,-1.08
15.157,servo,1,330,308,77,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.35,0.00,-1.08
15.157,servo,1,330,308,77,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.36,0.00,-1.08
15.157,servo,1,330,308,77,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.36,0.00,-1.08
15.172,servo,1,330,308,77,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.36,0.00,-1.08
15.172,servo,1,330,308,77,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.36,0.00,-1.08
15.172,servo,1,330,308,77,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.36,0.00,-1.08
15.172,servo,1,330,308,77,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.37,0.00,-1.08
15.172,servo,1,330,308,77,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.37,0.00,-1.08
15.172,servo,1,331,308,76,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.37,0.00,-1.08
15.172,servo,1,331,308,76,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.37,0.00,-1.08
15.188,servo,1,331,308,76,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.37,0.00,-1.08
15.188,servo,1,331,308,76,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.38,0.00,-1.08
15.188,servo,1,331,308,76,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.38,0.00,-1.08
15.188,servo,1,331,308,76,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.38,0.00,-1.08
15.188,servo,1,331,308,76,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.38,0.00,-1.08
15.188,servo,1,331,308,76,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.38,0.00,-1.08
15.204,servo,1,331,308,76,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.38,0.00,-1.08
15.204,servo,1,331,308,76,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.38,0.00,-1.08
15.204,servo,1,331,308,76,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.38,0.00,-1.08
15.204,servo,1,331,308,76,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.39,0.00,-1.08
15.204,servo,1,331,308,76,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.39,0.00,-1.08
15.219,servo,1,331,308,76,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.39,0.00,-1.08
15.219,servo,1,331,308,76,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.40,0.00,-1.08
15.219,servo,1,331,308,76,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.40,0.00,-1.08
15.219,servo,1,331,308,76,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.40,0.00,-1.08
15.219,servo,1,331,308,76,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.41,0.00,-1.08
15.235,servo,1,331,308,76,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.41,0.00,-1.08
15.235,servo,1,331,308,76,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.41,0.00,-1.08
15.235,servo,1,331,308,76,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.41,0.00,-1.08
15.235,servo,1,331,308,76,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.42,0.00,-1.08
15.235,servo,1,331,308,76,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.42,0.00,-1.08
15.235,servo,1,331,308,76,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.42,0.00,-1.08
15.250,servo,1,331,308,76,103,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.42,0.00,-1.08
15.250,servo,1,331,308,76,103,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.43,0.00,-1.08
15.250,servo,1,331,308,76,103,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.43,0.00,-1.08
15.250,servo,1,331,308,76,103,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.43,0.00,-1.08
15.250,servo,1,331,308,76,103,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.43,0.00,-1.08
15.250,servo,1,331,308,76,103,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.43,0.00,-1.08
15.266,servo,1,331,308,76,103,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.43,0.00,-1.08
15.266,servo,1,331,308,76,103,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.43,0.00,-1.08
15.266,servo,1,331,308,76,103,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.43,0.00,-1.08
15.266,servo,1,331,308,76,103,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.44,0.00,-1.08
15.266,servo,1,331,308,76,103,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.44,0.00,-1.08
15.266,servo,1,331,308,76,103,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.44,0.00,-1.08
15.282,servo,1,331,308,76,103,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.44,0.00,-1.08
15.282,servo,1,331,308,76,103,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.45,0.00,-1.08
15.282,servo,1,330,308,79,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.45,0.00,-1.08
15.282,servo,1,330,308,79,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.45,0.00,-1.08
15.282,servo,1,330,308,79,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.46,0.00,-1.08
15.297,servo,1,330,308,79,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.46,0.00,-1.08
15.297,servo,1,330,308,79,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.46,0.00,-1.08
15.297,servo,1,330,308,79,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.46,0.00,-1.08
15.297,servo,1,330,308,79,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.46,0.00,-1.08
15.297,servo,1,330,308,79,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.46,0.00,-1.08
15.313,servo,1,330,308,79,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.46,0.00,-1.08
15.313,servo,1,330,308,79,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.46,0.00,-1.08
15.313,servo,1,330,308,79,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.47,0.00,-1.08
15.313,servo,1,332,308,79,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.47,0.00,-1.08
15.313,servo,1,332,308,79,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.47,0.00,-1.08
15.313,servo,1,332,308,79,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.47,0.00,-1.08
15.313,servo,1,332,308,79,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.48,0.00,-1.08
15.329,servo,1,332,308,79,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.48,0.00,-1.08
15.329,servo,1,332,308,79,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.48,0.00,-1.08
15.329,servo,1,332,308,79,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.48,0.00,-1.08
15.329,servo,1,332,308,79,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.48,0.00,-1.08
15.329,servo,1,332,308,79,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.49,0.00,-1.08
15.329,servo,1,332,308,79,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.49,0.00,-1.08
15.329,servo,1,332,308,79,104,0.46,0.80,0.00,0.00,0.00,0.77,-0.00,-0.00,0.000,0.003,0.000,0.003,3.141,-0.000,-0.000,0.000,0.266,-10.49,0.00,-1.08
